Fecha Hora Temperatura(ºC) Distancia(mm) Madera
2025/5/9 11:25:26 -263.73 83.00 1
2025/5/9 11:25:27 -263.61 83.00 1
2025/5/9 11:25:27 -263.73 83.00 1
2025/5/9 11:25:27 -263.57 83.00 1
2025/5/9 11:25:27 -263.57 83.00 1
2025/5/9 11:25:27 -263.61 83.00 1
2025/5/9 11:25:28 -263.57 83.00 1
2025/5/9 11:25:28 -263.57 83.00 1
2025/5/9 11:25:28 -263.61 83.00 1
2025/5/9 11:25:28 -263.61 83.00 1
2025/5/9 11:25:29 -263.57 83.00 1
2025/5/9 11:25:29 -263.57 83.00 1
2025/5/9 11:25:29 -263.57 83.00 1
2025/5/9 11:25:29 -263.57 83.00 1
2025/5/9 11:25:30 -263.57 83.00 1
2025/5/9 11:25:30 -263.57 84.00 1
2025/5/9 11:25:30 -263.57 84.00 1
2025/5/9 11:25:30 -263.57 84.00 1
2025/5/9 11:25:31 -263.57 84.00 1
2025/5/9 11:25:31 -263.61 84.00 1
2025/5/9 11:25:31 -263.61 84.00 1
2025/5/9 11:25:31 -263.57 84.00 1
2025/5/9 11:25:31 -263.57 84.00 1
2025/5/9 11:25:32 -263.57 84.00 1
2025/5/9 11:25:32 -263.57 83.00 1
2025/5/9 11:25:32 -263.57 83.00 1
2025/5/9 11:25:32 -263.57 83.00 1
2025/5/9 11:25:33 -263.53 84.00 1
2025/5/9 11:25:33 -263.57 84.00 1
2025/5/9 11:25:33 -263.57 84.00 1
2025/5/9 11:25:33 -263.57 84.00 1
2025/5/9 11:25:34 -263.57 84.00 1
2025/5/9 11:25:34 -263.61 84.00 1
2025/5/9 11:25:34 -263.61 84.00 1
2025/5/9 11:25:34 -263.57 83.00 1
2025/5/9 11:25:35 -263.57 83.00 1
2025/5/9 11:25:35 -263.61 83.00 1
2025/5/9 11:25:35 -263.57 83.00 1
2025/5/9 11:25:35 -263.57 83.00 1
2025/5/9 11:25:35 -263.57 83.00 1
2025/5/9 11:25:36 -263.57 83.00 1
2025/5/9 11:25:36 -263.57 83.00 1
2025/5/9 11:25:36 -263.57 83.00 1
2025/5/9 11:25:36 -263.57 83.00 1
2025/5/9 11:25:37 -263.57 83.00 1
2025/5/9 11:25:37 -263.53 83.00 1
2025/5/9 11:25:37 -263.53 84.00 1
2025/5/9 11:25:37 -263.57 84.00 1
2025/5/9 11:25:38 -263.57 84.00 1
2025/5/9 11:25:38 -263.57 84.00 1
2025/5/9 11:25:38 -263.57 84.00 1
2025/5/9 11:25:38 -263.57 84.00 1
2025/5/9 11:25:39 -263.57 84.00 1
2025/5/9 11:25:39 -263.57 84.00 1
2025/5/9 11:25:39 -263.57 84.00 1
2025/5/9 11:25:39 -263.57 84.00 1
2025/5/9 11:25:39 -263.53 84.00 1
2025/5/9 11:25:40 -263.57 84.00 1
2025/5/9 11:25:40 -263.53 84.00 1
2025/5/9 11:25:40 -263.57 84.00 1
2025/5/9 11:25:40 -263.57 84.00 1
2025/5/9 11:25:41 -263.53 84.00 1
2025/5/9 11:25:41 -263.57 83.00 1
2025/5/9 11:25:41 -263.57 83.00 1
2025/5/9 11:25:41 -263.57 83.00 1
2025/5/9 11:25:42 -263.53 83.00 1
2025/5/9 11:25:42 -263.53 83.00 1
2025/5/9 11:25:42 -263.57 83.00 1
2025/5/9 11:25:42 -263.43 83.00 1
