Fecha Hora Corriente(A)
2025/1/22 10:2:39 16.65
2025/1/22 10:2:39 18.41
2025/1/22 10:2:39 17.18
2025/1/22 10:2:39 17.18
2025/1/22 10:2:39 18.00
2025/1/22 10:2:39 17.45
2025/1/22 10:2:39 16.25
2025/1/22 10:2:39 18.33
2025/1/22 10:2:40 17.81
2025/1/22 10:2:40 16.75
2025/1/22 10:2:40 17.09
2025/1/22 10:2:40 17.97
2025/1/22 10:2:40 17.24
2025/1/22 10:2:40 16.43
2025/1/22 10:2:40 18.32
2025/1/22 10:2:40 16.67
2025/1/22 10:2:40 16.24
2025/1/22 10:2:40 17.84
2025/1/22 10:2:40 17.98
2025/1/22 10:2:40 16.60
2025/1/22 10:2:40 17.23
2025/1/22 10:2:41 18.29
2025/1/22 10:2:41 16.31
2025/1/22 10:2:41 17.47
2025/1/22 10:2:41 18.42
2025/1/22 10:2:41 16.92
2025/1/22 10:2:41 16.29
2025/1/22 10:2:41 18.36
2025/1/22 10:2:41 17.69
2025/1/22 10:2:41 16.21
2025/1/22 10:2:41 17.54
2025/1/22 10:2:41 17.42
2025/1/22 10:2:41 16.47
2025/1/22 10:2:41 16.94
2025/1/22 10:2:41 18.25
2025/1/22 10:2:42 16.56
2025/1/22 10:2:42 16.34
2025/1/22 10:2:42 18.24
2025/1/22 10:2:42 17.15
2025/1/22 10:2:42 16.42
2025/1/22 10:2:42 18.56
2025/1/22 10:2:42 16.88
2025/1/22 10:2:42 16.34
2025/1/22 10:2:42 17.15
2025/1/22 10:2:42 17.83
2025/1/22 10:2:42 16.28
2025/1/22 10:2:42 17.69
2025/1/22 10:2:42 17.73
2025/1/22 10:2:43 16.48
2025/1/22 10:2:43 16.54
2025/1/22 10:2:43 18.83
2025/1/22 10:2:43 17.06
2025/1/22 10:2:43 16.23
2025/1/22 10:2:43 18.22
2025/1/22 10:2:43 17.35
2025/1/22 10:2:43 17.06
2025/1/22 10:2:43 17.53
2025/1/22 10:2:43 18.46
2025/1/22 10:2:43 16.63
2025/1/22 10:2:43 16.79
2025/1/22 10:2:43 17.83
2025/1/22 10:2:44 17.23
2025/1/22 10:2:44 16.88
2025/1/22 10:2:44 17.94
2025/1/22 10:2:44 16.95
2025/1/22 10:2:44 16.53
2025/1/22 10:2:44 18.02
2025/1/22 10:2:44 17.77
2025/1/22 10:2:44 16.60
2025/1/22 10:2:44 17.43
2025/1/22 10:2:44 17.80
2025/1/22 10:2:44 17.11
2025/1/22 10:2:44 16.41
2025/1/22 10:2:44 18.72
2025/1/22 10:2:44 17.35
2025/1/22 10:2:45 16.17
2025/1/22 10:2:45 17.58
2025/1/22 10:2:45 17.34
2025/1/22 10:2:45 16.93
2025/1/22 10:2:45 17.05
2025/1/22 10:2:45 18.24
2025/1/22 10:2:45 16.44
2025/1/22 10:2:45 16.13
2025/1/22 10:2:45 18.29
2025/1/22 10:2:45 17.37
2025/1/22 10:2:45 16.96
2025/1/22 10:2:45 17.78
2025/1/22 10:2:45 17.85
2025/1/22 10:2:46 15.91
2025/1/22 10:2:46 17.73
2025/1/22 10:2:46 17.81
2025/1/22 10:2:46 16.98
2025/1/22 10:2:46 16.75
2025/1/22 10:2:46 18.21
2025/1/22 10:2:46 17.28
2025/1/22 10:2:46 16.32
2025/1/22 10:2:46 18.05
2025/1/22 10:2:46 16.76
2025/1/22 10:2:46 16.32
2025/1/22 10:2:46 17.47
2025/1/22 10:2:46 17.94
2025/1/22 10:2:46 16.40
2025/1/22 10:2:47 16.96
2025/1/22 10:2:47 18.10
2025/1/22 10:2:47 16.33
2025/1/22 10:2:47 16.29
2025/1/22 10:2:47 18.83
2025/1/22 10:2:47 16.41
2025/1/22 10:2:47 16.74
2025/1/22 10:2:47 17.68
2025/1/22 10:2:47 16.91
2025/1/22 10:2:47 16.08
2025/1/22 10:2:47 17.84
2025/1/22 10:2:47 17.36
2025/1/22 10:2:47 16.09
2025/1/22 10:2:48 17.16
2025/1/22 10:2:48 18.09
2025/1/22 10:2:48 16.46
2025/1/22 10:2:48 16.40
2025/1/22 10:2:48 18.04
2025/1/22 10:2:48 16.89
2025/1/22 10:2:48 16.94
2025/1/22 10:2:48 17.73
2025/1/22 10:2:48 17.57
2025/1/22 10:2:48 15.79
2025/1/22 10:2:48 17.70
2025/1/22 10:2:48 17.87
2025/1/22 10:2:48 16.16
2025/1/22 10:2:49 16.87
2025/1/22 10:2:49 17.38
2025/1/22 10:2:49 16.84
2025/1/22 10:2:49 16.22
2025/1/22 10:2:49 18.08
2025/1/22 10:2:49 16.45
2025/1/22 10:2:49 16.36
2025/1/22 10:2:49 17.37
2025/1/22 10:2:49 17.38
2025/1/22 10:2:49 16.13
2025/1/22 10:2:49 16.78
2025/1/22 10:2:49 17.63
2025/1/22 10:2:49 16.44
2025/1/22 10:2:49 17.24
2025/1/22 10:2:50 17.70
2025/1/22 10:2:50 17.14
2025/1/22 10:2:50 16.16
2025/1/22 10:2:50 18.34
2025/1/22 10:2:50 17.34
2025/1/22 10:2:50 16.12
2025/1/22 10:2:50 17.32
2025/1/22 10:2:50 16.93
2025/1/22 10:2:50 16.54
2025/1/22 10:2:50 16.79
2025/1/22 10:2:50 18.10
2025/1/22 10:2:50 16.35
2025/1/22 10:2:50 16.43
2025/1/22 10:2:51 17.76
2025/1/22 10:2:51 17.32
2025/1/22 10:2:51 16.52
2025/1/22 10:2:51 17.51
2025/1/22 10:2:51 17.36
2025/1/22 10:2:51 16.47
2025/1/22 10:2:51 17.99
2025/1/22 10:2:51 17.86
2025/1/22 10:2:51 16.92
2025/1/22 10:2:51 16.66
2025/1/22 10:2:51 18.16
2025/1/22 10:2:51 17.29
2025/1/22 10:2:51 16.37
2025/1/22 10:2:51 17.94
2025/1/22 10:2:52 16.82
2025/1/22 10:2:52 16.44
2025/1/22 10:2:52 17.22
2025/1/22 10:2:52 18.01
2025/1/22 10:2:52 16.56
2025/1/22 10:2:52 16.90
2025/1/22 10:2:52 17.93
2025/1/22 10:2:52 17.17
2025/1/22 10:2:52 16.98
2025/1/22 10:2:52 17.94
2025/1/22 10:2:52 17.25
2025/1/22 10:2:52 16.54
2025/1/22 10:2:52 17.69
2025/1/22 10:2:53 17.74
2025/1/22 10:2:53 16.16
2025/1/22 10:2:53 17.92
2025/1/22 10:2:53 17.50
2025/1/22 10:2:53 16.32
2025/1/22 10:2:53 17.17
2025/1/22 10:2:53 18.78
2025/1/22 10:2:53 16.84
2025/1/22 10:2:53 16.60
2025/1/22 10:2:53 18.64
2025/1/22 10:2:53 16.90
2025/1/22 10:2:53 17.17
2025/1/22 10:2:53 17.80
2025/1/22 10:2:54 17.60
2025/1/22 10:2:54 16.16
2025/1/22 10:2:54 17.96
2025/1/22 10:2:54 18.28
2025/1/22 10:2:54 16.55
2025/1/22 10:2:54 16.76
2025/1/22 10:2:54 17.85
2025/1/22 10:2:54 17.24
2025/1/22 10:2:54 16.40
2025/1/22 10:2:54 18.12
2025/1/22 10:2:54 16.85
2025/1/22 10:2:54 16.09
2025/1/22 10:2:54 17.41
2025/1/22 10:2:54 18.10
2025/1/22 10:2:55 16.55
2025/1/22 10:2:55 16.87
2025/1/22 10:2:55 18.29
2025/1/22 10:2:55 16.50
2025/1/22 10:2:55 17.22
2025/1/22 10:2:55 18.13
2025/1/22 10:2:55 17.15
2025/1/22 10:2:55 16.26
2025/1/22 10:2:55 17.17
2025/1/22 10:2:55 17.48
2025/1/22 10:2:55 16.13
2025/1/22 10:2:55 16.96
2025/1/22 10:2:55 17.25
2025/1/22 10:2:56 16.58
2025/1/22 10:2:56 16.40
2025/1/22 10:2:56 17.80
2025/1/22 10:2:56 16.43
2025/1/22 10:2:56 16.05
2025/1/22 10:2:56 17.73
2025/1/22 10:2:56 17.35
2025/1/22 10:2:56 16.66
2025/1/22 10:2:56 17.05
2025/1/22 10:2:56 17.89
2025/1/22 10:2:56 15.98
2025/1/22 10:2:56 17.47
2025/1/22 10:2:56 17.88
2025/1/22 10:2:56 16.44
2025/1/22 10:2:57 16.33
2025/1/22 10:2:57 17.49
2025/1/22 10:2:57 17.56
2025/1/22 10:2:57 17.51
2025/1/22 10:2:57 19.83
2025/1/22 10:2:57 19.09
2025/1/22 10:2:57 18.34
2025/1/22 10:2:57 20.27
2025/1/22 10:2:57 20.04
2025/1/22 10:2:57 18.93
2025/1/22 10:2:57 20.79
2025/1/22 10:2:57 20.46
2025/1/22 10:2:57 19.65
2025/1/22 10:2:58 19.39
2025/1/22 10:2:58 20.47
2025/1/22 10:2:58 19.53
2025/1/22 10:2:58 19.99
2025/1/22 10:2:58 20.36
2025/1/22 10:2:58 19.51
2025/1/22 10:2:58 19.51
2025/1/22 10:2:58 19.52
2025/1/22 10:2:58 20.69
2025/1/22 10:2:58 19.05
2025/1/22 10:2:58 19.56
2025/1/22 10:2:58 19.73
2025/1/22 10:2:58 19.37
2025/1/22 10:2:59 19.35
2025/1/22 10:2:59 19.75
2025/1/22 10:2:59 19.14
2025/1/22 10:2:59 18.34
2025/1/22 10:2:59 19.74
2025/1/22 10:2:59 19.32
2025/1/22 10:2:59 19.03
2025/1/22 10:2:59 19.00
2025/1/22 10:2:59 19.58
2025/1/22 10:2:59 18.89
2025/1/22 10:2:59 19.30
2025/1/22 10:2:59 20.39
2025/1/22 10:2:59 19.14
2025/1/22 10:2:59 19.32
2025/1/22 10:3:0 19.49
2025/1/22 10:3:0 20.00
2025/1/22 10:3:0 19.35
2025/1/22 10:3:0 19.15
2025/1/22 10:3:0 19.71
2025/1/22 10:3:0 18.48
2025/1/22 10:3:0 19.55
2025/1/22 10:3:0 19.62
2025/1/22 10:3:0 19.07
2025/1/22 10:3:0 18.64
2025/1/22 10:3:0 19.66
2025/1/22 10:3:0 19.42
2025/1/22 10:3:0 19.41
2025/1/22 10:3:1 19.90
2025/1/22 10:3:1 19.75
2025/1/22 10:3:1 19.56
2025/1/22 10:3:1 19.18
2025/1/22 10:3:1 20.92
2025/1/22 10:3:1 19.86
2025/1/22 10:3:1 19.30
2025/1/22 10:3:1 20.05
2025/1/22 10:3:1 19.50
2025/1/22 10:3:1 19.87
2025/1/22 10:3:1 19.87
2025/1/22 10:3:1 20.65
2025/1/22 10:3:1 19.06
2025/1/22 10:3:1 19.59
2025/1/22 10:3:2 20.56
2025/1/22 10:3:2 20.08
2025/1/22 10:3:2 19.62
2025/1/22 10:3:2 20.19
2025/1/22 10:3:2 20.06
2025/1/22 10:3:2 19.39
2025/1/22 10:3:2 21.21
2025/1/22 10:3:2 20.65
2025/1/22 10:3:2 18.94
2025/1/22 10:3:2 20.08
2025/1/22 10:3:2 20.07
2025/1/22 10:3:2 18.94
2025/1/22 10:3:2 19.59
2025/1/22 10:3:3 21.01
2025/1/22 10:3:3 19.61
2025/1/22 10:3:3 19.06
2025/1/22 10:3:3 21.05
2025/1/22 10:3:3 19.69
2025/1/22 10:3:3 20.09
2025/1/22 10:3:3 20.50
2025/1/22 10:3:3 20.52
2025/1/22 10:3:3 19.14
2025/1/22 10:3:3 19.78
2025/1/22 10:3:3 21.33
2025/1/22 10:3:3 19.26
2025/1/22 10:3:3 19.80
2025/1/22 10:3:4 21.37
2025/1/22 10:3:4 20.47
2025/1/22 10:3:4 19.58
2025/1/22 10:3:4 20.34
2025/1/22 10:3:4 20.17
2025/1/22 10:3:4 20.24
2025/1/22 10:3:4 20.40
2025/1/22 10:3:4 20.89
2025/1/22 10:3:4 19.38
2025/1/22 10:3:4 19.78
2025/1/22 10:3:4 21.36
2025/1/22 10:3:4 19.42
2025/1/22 10:3:4 19.93
2025/1/22 10:3:4 20.36
2025/1/22 10:3:5 20.13
2025/1/22 10:3:5 19.72
2025/1/22 10:3:5 21.01
2025/1/22 10:3:5 21.22
2025/1/22 10:3:5 19.72
2025/1/22 10:3:5 21.05
2025/1/22 10:3:5 21.12
2025/1/22 10:3:5 20.90
2025/1/22 10:3:5 20.65
2025/1/22 10:3:5 21.74
2025/1/22 10:3:5 20.48
2025/1/22 10:3:5 20.03
2025/1/22 10:3:5 21.91
2025/1/22 10:3:6 21.31
2025/1/22 10:3:6 21.00
2025/1/22 10:3:6 20.95
2025/1/22 10:3:6 20.27
2025/1/22 10:3:6 18.66
2025/1/22 10:3:6 18.33
2025/1/22 10:3:6 19.00
2025/1/22 10:3:6 17.34 21.59
2025/1/22 10:3:6 17.41
2025/1/22 10:3:6 17.43
2025/1/22 10:3:6 17.70
2025/1/22 10:3:6 17.08
2025/1/22 10:3:6 17.08
2025/1/22 10:3:6 17.68
2025/1/22 10:3:7 16.35
2025/1/22 10:3:7 17.62
2025/1/22 10:3:7 17.65
2025/1/22 10:3:7 17.18
2025/1/22 10:3:7 16.55
2025/1/22 10:3:7 17.52
2025/1/22 10:3:7 17.25
2025/1/22 10:3:7 17.14
2025/1/22 10:3:7 17.89
2025/1/22 10:3:7 17.48
2025/1/22 10:3:7 17.16
2025/1/22 10:3:7 17.04
2025/1/22 10:3:7 18.47
2025/1/22 10:3:8 17.22
2025/1/22 10:3:8 16.97
2025/1/22 10:3:8 17.72
2025/1/22 10:3:8 17.10
2025/1/22 10:3:8 16.98
2025/1/22 10:3:8 17.56
2025/1/22 10:3:8 17.71
2025/1/22 10:3:8 16.50
2025/1/22 10:3:8 17.05
2025/1/22 10:3:8 17.94
2025/1/22 10:3:8 16.46
2025/1/22 10:3:8 17.67
2025/1/22 10:3:8 18.25
2025/1/22 10:3:9 16.84
2025/1/22 10:3:9 16.75
2025/1/22 10:3:9 17.52
2025/1/22 10:3:9 17.69
2025/1/22 10:3:9 16.35
2025/1/22 10:3:9 18.04
2025/1/22 10:3:9 17.36
2025/1/22 10:3:9 16.34
2025/1/22 10:3:9 17.41
2025/1/22 10:3:9 18.31
2025/1/22 10:3:9 17.18
2025/1/22 10:3:9 16.92
2025/1/22 10:3:9 18.40
2025/1/22 10:3:9 16.74
2025/1/22 10:3:10 17.09
2025/1/22 10:3:10 18.15
2025/1/22 10:3:10 17.37
2025/1/22 10:3:10 16.36
2025/1/22 10:3:10 17.14
2025/1/22 10:3:10 17.31
2025/1/22 10:3:10 16.70
2025/1/22 10:3:10 17.65
2025/1/22 10:3:10 18.20
2025/1/22 10:3:10 16.71
2025/1/22 10:3:10 17.48
2025/1/22 10:3:10 17.43
2025/1/22 10:3:10 17.34
2025/1/22 10:3:11 17.13
2025/1/22 10:3:11 17.38
2025/1/22 10:3:11 17.21
2025/1/22 10:3:11 16.17
2025/1/22 10:3:11 17.56
2025/1/22 10:3:11 17.29
2025/1/22 10:3:11 17.04
2025/1/22 10:3:11 17.02
2025/1/22 10:3:11 17.47
2025/1/22 10:3:11 17.06
2025/1/22 10:3:11 17.15
2025/1/22 10:3:11 18.14
2025/1/22 10:3:11 17.16
2025/1/22 10:3:11 17.15
2025/1/22 10:3:12 17.42
2025/1/22 10:3:12 18.18
2025/1/22 10:3:12 16.65
2025/1/22 10:3:12 17.62
2025/1/22 10:3:12 17.36
2025/1/22 10:3:12 16.74
2025/1/22 10:3:12 17.40
2025/1/22 10:3:12 17.49
2025/1/22 10:3:12 17.07
2025/1/22 10:3:12 16.49
2025/1/22 10:3:12 17.48
2025/1/22 10:3:12 17.25
2025/1/22 10:3:12 17.07
2025/1/22 10:3:13 17.41
2025/1/22 10:3:13 17.53
2025/1/22 10:3:13 17.05
2025/1/22 10:3:13 17.22
2025/1/22 10:3:13 18.39
2025/1/22 10:3:13 17.22
2025/1/22 10:3:13 17.18
2025/1/22 10:3:13 17.51
2025/1/22 10:3:13 16.99
2025/1/22 10:3:13 16.92
2025/1/22 10:3:13 17.38
2025/1/22 10:3:13 17.87
2025/1/22 10:3:13 16.45
2025/1/22 10:3:14 17.11
2025/1/22 10:3:14 17.78
2025/1/22 10:3:14 17.32
2025/1/22 10:3:14 17.58
2025/1/22 10:3:14 17.71
2025/1/22 10:3:14 17.77
2025/1/22 10:3:14 16.53
2025/1/22 10:3:14 18.38
2025/1/22 10:3:14 17.73
2025/1/22 10:3:14 16.70
2025/1/22 10:3:14 17.23
2025/1/22 10:3:14 17.51
2025/1/22 10:3:14 17.20
2025/1/22 10:3:14 17.08
2025/1/22 10:3:15 18.40
2025/1/22 10:3:15 17.20
2025/1/22 10:3:15 16.81
2025/1/22 10:3:15 18.09
2025/1/22 10:3:15 17.47
2025/1/22 10:3:15 17.31
2025/1/22 10:3:15 17.70
2025/1/22 10:3:15 18.07
2025/1/22 10:3:15 16.41
2025/1/22 10:3:15 17.96
2025/1/22 10:3:15 18.13
2025/1/22 10:3:15 17.18
2025/1/22 10:3:15 17.24
2025/1/22 10:3:16 17.98
2025/1/22 10:3:16 17.50
2025/1/22 10:3:16 16.98
2025/1/22 10:3:16 17.65
2025/1/22 10:3:16 16.92
2025/1/22 10:3:16 17.17
2025/1/22 10:3:16 17.44
2025/1/22 10:3:16 17.50
2025/1/22 10:3:16 16.51
2025/1/22 10:3:16 17.16
2025/1/22 10:3:16 17.59
2025/1/22 10:3:16 16.97
2025/1/22 10:3:16 17.30
2025/1/22 10:3:17 17.39
2025/1/22 10:3:17 17.09
2025/1/22 10:3:17 17.46
2025/1/22 10:3:17 18.13
2025/1/22 10:3:17 17.13
2025/1/22 10:3:17 17.31
2025/1/22 10:3:17 17.38
2025/1/22 10:3:17 18.04
2025/1/22 10:3:17 17.01
2025/1/22 10:3:17 17.54
2025/1/22 10:3:17 17.44
2025/1/22 10:3:17 16.68
2025/1/22 10:3:17 17.74
2025/1/22 10:3:17 17.34
2025/1/22 10:3:18 17.16
2025/1/22 10:3:18 16.52
2025/1/22 10:3:18 17.47
2025/1/22 10:3:18 17.18
2025/1/22 10:3:18 17.24
2025/1/22 10:3:18 17.33
2025/1/22 10:3:18 17.26
2025/1/22 10:3:18 16.63
2025/1/22 10:3:18 17.82
2025/1/22 10:3:18 17.83
2025/1/22 10:3:18 16.69
2025/1/22 10:3:18 17.43
2025/1/22 10:3:18 17.47
2025/1/22 10:3:19 17.76
2025/1/22 10:3:19 16.73
2025/1/22 10:3:19 18.13
2025/1/22 10:3:19 16.93
2025/1/22 10:3:19 16.71
2025/1/22 10:3:19 17.72
2025/1/22 10:3:19 17.43
2025/1/22 10:3:19 16.43
2025/1/22 10:3:19 17.39
2025/1/22 10:3:19 17.18
2025/1/22 10:3:19 16.98
2025/1/22 10:3:19 17.13
2025/1/22 10:3:19 17.97
2025/1/22 10:3:20 16.80
2025/1/22 10:3:20 16.98
2025/1/22 10:3:20 17.62
2025/1/22 10:3:20 17.83
2025/1/22 10:3:20 16.63
2025/1/22 10:3:20 17.96
2025/1/22 10:3:20 17.16
2025/1/22 10:3:20 16.80
2025/1/22 10:3:20 17.81
2025/1/22 10:3:20 17.39
2025/1/22 10:3:20 17.39
2025/1/22 10:3:20 17.07
2025/1/22 10:3:20 17.28
2025/1/22 10:3:20 17.20
2025/1/22 10:3:21 16.89
2025/1/22 10:3:21 18.01
2025/1/22 10:3:21 17.23
2025/1/22 10:3:21 17.19
2025/1/22 10:3:21 17.16
2025/1/22 10:3:21 18.08
2025/1/22 10:3:21 17.08
2025/1/22 10:3:21 17.37
2025/1/22 10:3:21 17.25
2025/1/22 10:3:21 17.28
2025/1/22 10:3:21 17.41
2025/1/22 10:3:21 17.53
2025/1/22 10:3:21 16.96
2025/1/22 10:3:22 16.37
2025/1/22 10:3:22 17.97
2025/1/22 10:3:22 17.05
2025/1/22 10:3:22 16.68
2025/1/22 10:3:22 17.09
2025/1/22 10:3:22 17.37
2025/1/22 10:3:22 16.71
2025/1/22 10:3:22 17.85
2025/1/22 10:3:22 17.58
2025/1/22 10:3:22 16.95
2025/1/22 10:3:22 17.02
2025/1/22 10:3:22 18.05
2025/1/22 10:3:22 17.76
2025/1/22 10:3:22 16.59
2025/1/22 10:3:23 18.12
2025/1/22 10:3:23 17.28
2025/1/22 10:3:23 16.39
2025/1/22 10:3:23 17.24
2025/1/22 10:3:23 18.11
2025/1/22 10:3:23 17.13
2025/1/22 10:3:23 17.29
2025/1/22 10:3:23 17.21
2025/1/22 10:3:23 17.13
2025/1/22 10:3:23 17.29
2025/1/22 10:3:23 17.89
2025/1/22 10:3:23 16.91
2025/1/22 10:3:23 17.07
2025/1/22 10:3:24 17.43
2025/1/22 10:3:24 17.79
2025/1/22 10:3:24 16.51
2025/1/22 10:3:24 18.11
2025/1/22 10:3:24 17.07
2025/1/22 10:3:24 17.20
2025/1/22 10:3:24 17.04
2025/1/22 10:3:24 17.82
2025/1/22 10:3:24 16.54
2025/1/22 10:3:24 17.47
2025/1/22 10:3:24 17.10
2025/1/22 10:3:24 16.96
2025/1/22 10:3:24 16.36
2025/1/22 10:3:25 17.40
2025/1/22 10:3:25 16.95
2025/1/22 10:3:25 16.93
2025/1/22 10:3:25 17.28
2025/1/22 10:3:25 16.83
2025/1/22 10:3:25 16.53
2025/1/22 10:3:25 17.68
2025/1/22 10:3:25 17.57
2025/1/22 10:3:25 16.59
2025/1/22 10:3:25 17.45
2025/1/22 10:3:25 17.43
2025/1/22 10:3:25 17.71
2025/1/22 10:3:25 16.64
2025/1/22 10:3:26 18.04
2025/1/22 10:3:26 16.84
2025/1/22 10:3:26 16.84
2025/1/22 10:3:26 17.63
2025/1/22 10:3:26 17.33
2025/1/22 10:3:26 16.44
2025/1/22 10:3:26 17.39
2025/1/22 10:3:26 17.94
2025/1/22 10:3:26 16.77
2025/1/22 10:3:26 16.77
2025/1/22 10:3:26 17.06
2025/1/22 10:3:26 17.54
2025/1/22 10:3:26 16.96
2025/1/22 10:3:26 17.44
2025/1/22 10:3:27 17.83
2025/1/22 10:3:27 16.69
2025/1/22 10:3:27 17.63
2025/1/22 10:3:27 17.00
2025/1/22 10:3:27 16.69
2025/1/22 10:3:27 17.64
2025/1/22 10:3:27 17.09
2025/1/22 10:3:27 16.95
2025/1/22 10:3:27 16.60
2025/1/22 10:3:27 17.43
2025/1/22 10:3:27 17.19
2025/1/22 10:3:27 17.12
2025/1/22 10:3:27 17.57
2025/1/22 10:3:28 16.94
2025/1/22 10:3:28 16.67
2025/1/22 10:3:28 17.82
2025/1/22 10:3:28 17.66
2025/1/22 10:3:28 16.78
2025/1/22 10:3:28 17.58
2025/1/22 10:3:28 17.28
2025/1/22 10:3:28 17.64
2025/1/22 10:3:28 17.06
2025/1/22 10:3:28 17.67
2025/1/22 10:3:28 17.15
2025/1/22 10:3:28 16.39
2025/1/22 10:3:28 17.96
2025/1/22 10:3:28 17.03
2025/1/22 10:3:29 16.99
2025/1/22 10:3:29 17.02
2025/1/22 10:3:29 17.26
2025/1/22 10:3:29 17.04
2025/1/22 10:3:29 17.51
2025/1/22 10:3:29 17.76
2025/1/22 10:3:29 17.18
2025/1/22 10:3:29 16.96
2025/1/22 10:3:29 17.83
2025/1/22 10:3:29 17.89
2025/1/22 10:3:29 16.65
2025/1/22 10:3:29 17.90
2025/1/22 10:3:29 17.04
2025/1/22 10:3:30 17.14
2025/1/22 10:3:30 17.64
2025/1/22 10:3:30 17.24
2025/1/22 10:3:30 17.11
2025/1/22 10:3:30 16.57
2025/1/22 10:3:30 17.58
2025/1/22 10:3:30 17.14
2025/1/22 10:3:30 17.22
2025/1/22 10:3:30 17.49
2025/1/22 10:3:30 17.19
2025/1/22 10:3:30 17.11
2025/1/22 10:3:30 17.52
2025/1/22 10:3:30 17.98
2025/1/22 10:3:31 17.21
2025/1/22 10:3:31 17.31
2025/1/22 10:3:31 17.23
2025/1/22 10:3:31 17.67
2025/1/22 10:3:31 17.09
2025/1/22 10:3:31 17.57
2025/1/22 10:3:31 17.01
2025/1/22 10:3:31 16.43
2025/1/22 10:3:31 17.74
2025/1/22 10:3:31 17.13
2025/1/22 10:3:31 17.04
2025/1/22 10:3:31 17.84
2025/1/22 10:3:31 17.44
2025/1/22 10:3:31 17.56
2025/1/22 10:3:32 16.47
2025/1/22 10:3:32 17.52
2025/1/22 10:3:32 17.83
2025/1/22 10:3:32 16.43
2025/1/22 10:3:32 17.43
2025/1/22 10:3:32 16.96
2025/1/22 10:3:32 16.74
2025/1/22 10:3:32 17.11
2025/1/22 10:3:32 17.87
2025/1/22 10:3:32 16.98
2025/1/22 10:3:32 16.64
2025/1/22 10:3:32 17.33
2025/1/22 10:3:32 17.64
2025/1/22 10:3:33 16.96
2025/1/22 10:3:33 17.38
2025/1/22 10:3:33 17.76
2025/1/22 10:3:33 16.49
2025/1/22 10:3:33 18.45
2025/1/22 10:3:33 18.71
2025/1/22 10:3:33 18.30
2025/1/22 10:3:33 18.61
2025/1/22 10:3:33 18.82
2025/1/22 10:3:33 19.32
2025/1/22 10:3:33 18.55
2025/1/22 10:3:33 19.34
2025/1/22 10:3:33 18.92
2025/1/22 10:3:33 18.10
2025/1/22 10:3:34 19.16
2025/1/22 10:3:34 19.59
2025/1/22 10:3:34 18.90
2025/1/22 10:3:34 18.86
2025/1/22 10:3:34 19.61
2025/1/22 10:3:34 18.78
2025/1/22 10:3:34 19.61
2025/1/22 10:3:34 19.29
2025/1/22 10:3:34 19.44
2025/1/22 10:3:34 18.48
2025/1/22 10:3:34 19.07
2025/1/22 10:3:34 19.89
2025/1/22 10:3:34 18.15
2025/1/22 10:3:35 19.22
2025/1/22 10:3:35 18.93
2025/1/22 10:3:35 18.69
2025/1/22 10:3:35 18.90
2025/1/22 10:3:35 20.00
2025/1/22 10:3:35 19.02
2025/1/22 10:3:35 18.60
2025/1/22 10:3:35 19.70
2025/1/22 10:3:35 19.21
2025/1/22 10:3:35 19.46
2025/1/22 10:3:35 19.24
2025/1/22 10:3:35 19.72
2025/1/22 10:3:35 18.18
2025/1/22 10:3:36 18.98
2025/1/22 10:3:36 18.92
2025/1/22 10:3:36 18.64
2025/1/22 10:3:36 19.62
2025/1/22 10:3:36 19.28
2025/1/22 10:3:36 18.54
2025/1/22 10:3:36 19.18
2025/1/22 10:3:36 19.08
2025/1/22 10:3:36 18.85
2025/1/22 10:3:36 19.15
2025/1/22 10:3:36 18.83
2025/1/22 10:3:36 19.23
2025/1/22 10:3:36 18.28
2025/1/22 10:3:36 18.69
2025/1/22 10:3:37 18.94
2025/1/22 10:3:37 19.28
2025/1/22 10:3:37 19.05
2025/1/22 10:3:37 18.94
2025/1/22 10:3:37 19.43
2025/1/22 10:3:37 18.57
2025/1/22 10:3:37 19.99
2025/1/22 10:3:37 19.26
2025/1/22 10:3:37 19.51
2025/1/22 10:3:37 19.07
2025/1/22 10:3:37 19.82
2025/1/22 10:3:37 19.49
2025/1/22 10:3:37 19.10
2025/1/22 10:3:38 19.12
2025/1/22 10:3:38 18.76
2025/1/22 10:3:38 19.34
2025/1/22 10:3:38 19.24
2025/1/22 10:3:38 19.68
2025/1/22 10:3:38 18.82
2025/1/22 10:3:38 19.13
2025/1/22 10:3:38 19.64
2025/1/22 10:3:38 19.87
2025/1/22 10:3:38 20.13
2025/1/22 10:3:38 19.47
2025/1/22 10:3:38 20.09
2025/1/22 10:3:38 19.32
2025/1/22 10:3:38 20.70
2025/1/22 10:3:39 20.23
2025/1/22 10:3:39 20.14
2025/1/22 10:3:39 19.77
2025/1/22 10:3:39 20.10
2025/1/22 10:3:39 20.27
2025/1/22 10:3:39 19.80
2025/1/22 10:3:39 20.07
2025/1/22 10:3:39 19.29
2025/1/22 10:3:39 20.00
2025/1/22 10:3:39 19.80
2025/1/22 10:3:39 20.39
2025/1/22 10:3:39 19.44
2025/1/22 10:3:39 19.64
2025/1/22 10:3:40 20.05
2025/1/22 10:3:40 19.57
2025/1/22 10:3:40 20.48
2025/1/22 10:3:40 19.75
2025/1/22 10:3:40 19.98
2025/1/22 10:3:40 19.40
2025/1/22 10:3:40 20.05
2025/1/22 10:3:40 20.17
2025/1/22 10:3:40 19.18
2025/1/22 10:3:40 19.70
2025/1/22 10:3:40 19.44
