Fecha Hora Temperatura(ºC) Distancia(mm) Madera
2025-01-09 11:35:36 24.17 297.00 0
2025-01-09 11:35:36 24.17 297.00 0
2025-01-09 11:35:37 24.09 297.00 0
2025-01-09 11:35:37 24.11 297.00 0
2025-01-09 11:35:37 24.11 297.00 0
2025-01-09 11:35:37 24.11 297.00 0
2025-01-09 11:35:37 24.11 297.00 0
2025-01-09 11:35:37 24.13 297.00 0
2025-01-09 11:35:37 24.13 297.00 0
2025-01-09 11:35:37 24.13 297.00 0
2025-01-09 11:35:37 24.17 297.00 0
2025-01-09 11:35:37 24.17 297.00 0
2025-01-09 11:35:37 24.17 297.00 0
2025-01-09 11:35:38 24.15 297.00 0
2025-01-09 11:35:38 24.15 297.00 0
2025-01-09 11:35:38 24.15 297.00 0
2025-01-09 11:35:38 24.15 297.00 0
2025-01-09 11:35:38 24.13 297.00 0
2025-01-09 11:35:38 24.13 297.00 0
2025-01-09 11:35:38 24.09 297.00 0
2025-01-09 11:35:38 24.09 297.00 0
2025-01-09 11:35:39 24.07 297.00 0
2025-01-09 11:35:39 24.07 297.00 0
2025-01-09 11:35:39 24.07 297.00 0
2025-01-09 11:35:39 24.07 297.00 0
2025-01-09 11:35:39 24.07 297.00 0
2025-01-09 11:35:39 24.07 297.00 0
2025-01-09 11:35:39 24.15 297.00 0
2025-01-09 11:35:39 24.15 297.00 0
2025-01-09 11:35:40 24.17 297.00 0
2025-01-09 11:35:40 24.17 297.00 0
2025-01-09 11:35:40 24.15 297.00 0
2025-01-09 11:35:40 24.15 297.00 0
2025-01-09 11:35:40 24.15 297.00 0
2025-01-09 11:35:40 24.13 297.00 0
2025-01-09 11:35:40 24.13 297.00 0
2025-01-09 11:35:40 24.13 297.00 0
2025-01-09 11:35:40 24.21 297.00 0
2025-01-09 11:35:40 24.21 297.00 0
2025-01-09 11:35:40 24.15 297.00 0
2025-01-09 11:35:40 24.15 297.00 0
2025-01-09 11:35:41 24.13 297.00 0
2025-01-09 11:35:41 24.13 297.00 0
2025-01-09 11:35:41 24.09 297.00 0
2025-01-09 11:35:41 24.09 297.00 0
2025-01-09 11:35:41 24.19 297.00 0
2025-01-09 11:35:41 24.17 297.00 0
2025-01-09 11:35:41 24.09 297.00 0
2025-01-09 11:35:41 24.09 297.00 0
2025-01-09 11:35:42 24.13 297.00 0
2025-01-09 11:35:42 24.13 297.00 0
2025-01-09 11:35:42 24.15 297.00 0
2025-01-09 11:35:42 24.15 297.00 0
2025-01-09 11:35:42 24.13 297.00 0
2025-01-09 11:35:42 24.13 297.00 0
2025-01-09 11:35:42 24.15 297.00 0
2025-01-09 11:35:42 24.15 297.00 0
2025-01-09 11:35:43 24.17 297.00 0
2025-01-09 11:35:43 24.17 297.00 0
2025-01-09 11:35:43 24.19 297.00 0
2025-01-09 11:35:43 24.19 297.00 0
2025-01-09 11:35:43 24.13 297.00 0
2025-01-09 11:35:43 24.15 297.00 0
2025-01-09 11:35:43 24.15 297.00 0
2025-01-09 11:35:43 24.15 297.00 0
2025-01-09 11:35:44 24.25 297.00 0
2025-01-09 11:35:44 24.25 297.00 0
2025-01-09 11:35:44 24.11 297.00 0
2025-01-09 11:35:44 24.11 297.00 0
2025-01-09 11:35:44 24.11 297.00 0
2025-01-09 11:35:44 24.11 297.00 0
2025-01-09 11:35:44 24.07 297.00 0
2025-01-09 11:35:44 24.07 297.00 0
2025-01-09 11:35:44 24.19 297.00 0
2025-01-09 11:35:44 24.19 297.00 0
2025-01-09 11:35:45 24.09 297.00 0
2025-01-09 11:35:45 24.09 297.00 0
2025-01-09 11:35:45 24.21 297.00 0
2025-01-09 11:35:45 24.21 297.00 0
2025-01-09 11:35:45 24.11 297.00 0
2025-01-09 11:35:45 24.11 297.00 0
2025-01-09 11:35:45 24.17 297.00 0
2025-01-09 11:35:45 24.17 297.00 0
2025-01-09 11:35:46 24.15 297.00 0
2025-01-09 11:35:46 24.13 297.00 0
2025-01-09 11:35:46 24.17 297.00 0
2025-01-09 11:35:46 24.17 297.00 0
2025-01-09 11:35:46 24.17 297.00 0
2025-01-09 11:35:46 24.17 297.00 0
2025-01-09 11:35:46 24.15 297.00 0
2025-01-09 11:35:46 24.15 297.00 0
2025-01-09 11:35:47 24.19 297.00 0
2025-01-09 11:35:47 24.19 297.00 0
2025-01-09 11:35:47 24.17 297.00 0
2025-01-09 11:35:47 24.17 297.00 0
2025-01-09 11:35:47 24.09 298.00 0
2025-01-09 11:35:47 24.09 298.00 0
2025-01-09 11:35:47 24.09 298.00 0
2025-01-09 11:35:47 24.09 298.00 0
2025-01-09 11:35:48 24.19 298.00 0
2025-01-09 11:35:48 24.17 298.00 0
2025-01-09 11:35:48 24.09 298.00 0
2025-01-09 11:35:48 24.09 298.00 0
2025-01-09 11:35:48 24.09 297.00 0
2025-01-09 11:35:48 24.09 297.00 0
2025-01-09 11:35:48 24.15 297.00 0
2025-01-09 11:35:48 24.15 297.00 0
2025-01-09 11:35:48 24.19 297.00 0
2025-01-09 11:35:48 24.19 297.00 0
2025-01-09 11:35:49 24.11 297.00 0
2025-01-09 11:35:49 24.11 297.00 0
2025-01-09 11:35:49 24.07 297.00 0
2025-01-09 11:35:49 24.07 297.00 0
2025-01-09 11:35:49 24.13 297.00 0
2025-01-09 11:35:49 24.13 297.00 0
2025-01-09 11:35:49 24.17 297.00 0
2025-01-09 11:35:49 24.15 297.00 0
2025-01-09 11:35:50 24.15 297.00 0
2025-01-09 11:35:50 24.15 297.00 0
2025-01-09 11:35:50 24.15 297.00 0
2025-01-09 11:35:50 24.15 297.00 0
2025-01-09 11:35:50 24.15 297.00 0
2025-01-09 11:35:50 24.15 297.00 0
2025-01-09 11:35:50 24.27 297.00 0
2025-01-09 11:35:50 24.27 297.00 0
2025-01-09 11:35:51 24.13 297.00 0
2025-01-09 11:35:51 24.13 297.00 0
2025-01-09 11:35:51 24.13 297.00 0
2025-01-09 11:35:51 24.13 297.00 0
2025-01-09 11:35:51 24.13 297.00 0
2025-01-09 11:35:51 24.13 297.00 0
2025-01-09 11:35:51 24.11 297.00 0
2025-01-09 11:35:51 24.11 297.00 0
2025-01-09 11:35:52 24.09 297.00 0
2025-01-09 11:35:52 24.09 297.00 0
2025-01-09 11:35:52 24.13 297.00 0
2025-01-09 11:35:52 24.13 297.00 0
2025-01-09 11:35:52 24.09 297.00 0
2025-01-09 11:35:52 24.15 297.00 0
2025-01-09 11:35:52 24.09 298.00 0
2025-01-09 11:35:52 24.09 298.00 0
2025-01-09 11:35:52 24.11 297.00 0
2025-01-09 11:35:53 24.11 297.00 0
2025-01-09 11:35:53 24.09 297.00 0
2025-01-09 11:35:53 24.09 297.00 0
2025-01-09 11:35:53 24.17 297.00 0
2025-01-09 11:35:53 24.17 297.00 0
2025-01-09 11:35:53 24.09 297.00 0
2025-01-09 11:35:53 24.09 297.00 0
2025-01-09 11:35:53 24.09 297.00 0
2025-01-09 11:35:53 24.09 297.00 0
2025-01-09 11:35:54 24.17 297.00 0
2025-01-09 11:35:54 24.17 297.00 0
2025-01-09 11:35:54 24.15 297.00 0
2025-01-09 11:35:54 24.19 297.00 0
2025-01-09 11:35:54 24.17 297.00 0
2025-01-09 11:35:54 24.17 297.00 0
2025-01-09 11:35:54 24.15 297.00 0
2025-01-09 11:35:55 24.13 297.00 0
2025-01-09 11:35:55 24.13 297.00 0
2025-01-09 11:35:55 24.15 297.00 0
2025-01-09 11:35:55 24.15 297.00 0
2025-01-09 11:35:55 24.19 297.00 0
2025-01-09 11:35:55 24.19 297.00 0
2025-01-09 11:35:55 24.21 297.00 0
2025-01-09 11:35:55 24.21 297.00 0
2025-01-09 11:35:56 24.05 297.00 0
2025-01-09 11:35:56 24.05 297.00 0
2025-01-09 11:35:56 24.11 297.00 0
2025-01-09 11:35:56 24.11 297.00 0
2025-01-09 11:35:56 24.09 297.00 0
2025-01-09 11:35:56 24.09 297.00 0
2025-01-09 11:35:56 24.13 297.00 0
2025-01-09 11:35:56 24.13 297.00 0
2025-01-09 11:35:57 24.17 297.00 0
2025-01-09 11:35:57 24.15 297.00 0
2025-01-09 11:35:57 24.19 297.00 0
2025-01-09 11:35:57 24.19 297.00 0
2025-01-09 11:35:57 24.15 297.00 0
2025-01-09 11:35:57 24.15 297.00 0
2025-01-09 11:35:57 24.07 297.00 0
2025-01-09 11:35:57 24.07 297.00 0
2025-01-09 11:35:57 24.13 297.00 0
2025-01-09 11:35:57 24.13 297.00 0
2025-01-09 11:35:58 24.09 297.00 0
2025-01-09 11:35:58 24.09 297.00 0
2025-01-09 11:35:58 24.15 297.00 0
2025-01-09 11:35:58 24.15 297.00 0
2025-01-09 11:35:58 24.17 297.00 0
2025-01-09 11:35:58 24.17 297.00 0
2025-01-09 11:35:58 24.15 297.00 0
2025-01-09 11:35:58 24.19 297.00 0
2025-01-09 11:35:59 24.11 297.00 0
2025-01-09 11:35:59 24.11 297.00 0
2025-01-09 11:35:59 24.17 297.00 0
2025-01-09 11:35:59 24.17 297.00 0
2025-01-09 11:35:59 24.13 297.00 0
2025-01-09 11:35:59 24.13 297.00 0
2025-01-09 11:35:59 24.13 297.00 0
2025-01-09 11:35:59 24.13 297.00 0
2025-01-09 11:36:00 24.13 297.00 0
2025-01-09 11:36:00 24.13 297.00 0
2025-01-09 11:36:00 24.09 297.00 0
2025-01-09 11:36:00 24.09 297.00 0
2025-01-09 11:36:00 24.11 297.00 0
2025-01-09 11:36:00 24.11 297.00 0
2025-01-09 11:36:00 24.09 297.00 0
2025-01-09 11:36:00 24.13 297.00 0
2025-01-09 11:36:01 24.13 297.00 0
2025-01-09 11:36:01 24.13 297.00 0
2025-01-09 11:36:01 24.13 297.00 0
2025-01-09 11:36:01 24.13 297.00 0
2025-01-09 11:36:01 24.15 297.00 0
2025-01-09 11:36:01 24.15 297.00 0
2025-01-09 11:36:01 24.13 298.00 0
2025-01-09 11:36:01 24.13 298.00 0
2025-01-09 11:36:01 24.15 297.00 0
2025-01-09 11:36:01 24.15 297.00 0
2025-01-09 11:36:02 24.13 297.00 0
2025-01-09 11:36:02 24.13 297.00 0
2025-01-09 11:36:02 24.13 297.00 0
2025-01-09 11:36:02 24.13 297.00 0
2025-01-09 11:36:02 24.07 297.00 0
2025-01-09 11:36:02 24.07 297.00 0
2025-01-09 11:36:02 24.11 297.00 0
2025-01-09 11:36:02 24.11 297.00 0
2025-01-09 11:36:03 24.15 297.00 0
2025-01-09 11:36:03 24.15 297.00 0
2025-01-09 11:36:03 24.15 297.00 0
2025-01-09 11:36:03 24.07 297.00 0
2025-01-09 11:36:04 24.21 297.00 0
2025-01-09 11:36:04 24.21 297.00 0
2025-01-09 11:36:04 24.15 297.00 0
2025-01-09 11:36:04 24.15 297.00 0
2025-01-09 11:36:04 24.11 297.00 0
2025-01-09 11:36:05 24.11 297.00 0
2025-01-09 11:36:05 24.15 297.00 0
2025-01-09 11:36:05 24.15 297.00 0
2025-01-09 11:36:05 24.15 297.00 0
2025-01-09 11:36:05 24.15 297.00 0
2025-01-09 11:36:05 24.15 297.00 0
2025-01-09 11:36:05 24.15 297.00 0
2025-01-09 11:36:05 24.19 297.00 0
2025-01-09 11:36:05 24.19 297.00 0
2025-01-09 11:36:06 24.27 297.00 0
2025-01-09 11:36:06 24.27 297.00 0
2025-01-09 11:36:06 24.23 297.00 0
2025-01-09 11:36:06 24.23 297.00 0
2025-01-09 11:36:06 24.15 297.00 0
2025-01-09 11:36:06 24.19 297.00 0
2025-01-09 11:36:06 24.19 297.00 0
2025-01-09 11:36:07 24.15 297.00 0
2025-01-09 11:36:07 24.15 297.00 0
2025-01-09 11:36:07 24.13 297.00 0
2025-01-09 11:36:07 24.13 297.00 0
2025-01-09 11:36:07 24.13 297.00 0
2025-01-09 11:36:07 24.13 297.00 0
2025-01-09 11:36:07 24.05 297.00 0
2025-01-09 11:36:07 24.05 297.00 0
2025-01-09 11:36:08 24.15 297.00 0
2025-01-09 11:36:08 24.15 297.00 0
2025-01-09 11:36:08 24.17 297.00 0
2025-01-09 11:36:08 24.17 297.00 0
2025-01-09 11:36:08 24.03 298.00 0
2025-01-09 11:36:08 24.03 298.00 0
2025-01-09 11:36:08 24.07 298.00 0
2025-01-09 11:36:08 24.07 298.00 0
2025-01-09 11:36:09 24.07 298.00 0
2025-01-09 11:36:09 24.07 298.00 0
2025-01-09 11:36:09 24.13 298.00 0
2025-01-09 11:36:09 24.13 298.00 0
2025-01-09 11:36:09 24.17 298.00 0
2025-01-09 11:36:09 24.17 298.00 0
2025-01-09 11:36:09 24.09 298.00 0
2025-01-09 11:36:09 24.09 298.00 0
2025-01-09 11:36:09 24.17 298.00 0
2025-01-09 11:36:09 24.17 298.00 0
2025-01-09 11:36:10 24.15 298.00 0
2025-01-09 11:36:10 24.21 298.00 0
2025-01-09 11:36:10 24.13 298.00 0
2025-01-09 11:36:10 24.13 298.00 0
2025-01-09 11:36:10 24.15 298.00 0
2025-01-09 11:36:10 24.15 298.00 0
2025-01-09 11:36:10 24.25 298.00 0
2025-01-09 11:36:10 24.25 298.00 0
2025-01-09 11:36:11 24.21 298.00 0
2025-01-09 11:36:11 24.21 298.00 0
2025-01-09 11:36:11 24.15 298.00 0
2025-01-09 11:36:11 24.15 298.00 0
2025-01-09 11:36:11 24.19 298.00 0
2025-01-09 11:36:11 24.19 298.00 0
2025-01-09 11:36:11 24.19 298.00 0
2025-01-09 11:36:11 24.19 298.00 0
2025-01-09 11:36:12 24.07 298.00 0
2025-01-09 11:36:12 24.07 298.00 0
2025-01-09 11:36:12 24.13 298.00 0
2025-01-09 11:36:12 24.13 298.00 0
2025-01-09 11:36:12 24.13 298.00 0
2025-01-09 11:36:12 24.13 298.00 0
2025-01-09 11:36:12 24.15 298.00 0
2025-01-09 11:36:13 24.07 298.00 0
2025-01-09 11:36:13 24.07 298.00 0
2025-01-09 11:36:13 24.19 298.00 0
2025-01-09 11:36:13 24.19 298.00 0
2025-01-09 11:36:13 24.13 298.00 0
2025-01-09 11:36:13 24.13 298.00 0
2025-01-09 11:36:13 24.17 298.00 0
2025-01-09 11:36:13 24.17 298.00 0
2025-01-09 11:36:13 24.17 298.00 0
2025-01-09 11:36:13 24.17 298.00 0
2025-01-09 11:36:14 24.15 298.00 0
2025-01-09 11:36:14 24.15 298.00 0
2025-01-09 11:36:14 24.15 297.00 0
2025-01-09 11:36:14 24.15 297.00 0
2025-01-09 11:36:14 24.13 297.00 0
2025-01-09 11:36:14 24.15 297.00 0
2025-01-09 11:36:14 24.15 297.00 0
2025-01-09 11:36:14 24.15 297.00 0
2025-01-09 11:36:15 24.23 298.00 0
2025-01-09 11:36:15 24.23 298.00 0
2025-01-09 11:36:15 24.15 298.00 0
2025-01-09 11:36:15 24.15 298.00 0
2025-01-09 11:36:15 24.13 298.00 0
2025-01-09 11:36:15 24.13 298.00 0
2025-01-09 11:36:15 24.17 298.00 0
2025-01-09 11:36:15 24.17 298.00 0
2025-01-09 11:36:16 24.15 298.00 0
2025-01-09 11:36:16 24.15 298.00 0
2025-01-09 11:36:16 24.15 298.00 0
2025-01-09 11:36:16 24.15 298.00 0
2025-01-09 11:36:16 24.15 298.00 0
2025-01-09 11:36:16 24.19 298.00 0
2025-01-09 11:36:16 24.21 298.00 0
2025-01-09 11:36:16 24.21 298.00 0
2025-01-09 11:36:17 24.13 298.00 0
2025-01-09 11:36:17 24.13 298.00 0
2025-01-09 11:36:17 24.15 298.00 1
2025-01-09 11:36:17 24.15 298.00 1
2025-01-09 11:36:17 24.23 298.00 1
2025-01-09 11:36:17 24.23 298.00 1
2025-01-09 11:36:17 24.11 298.00 1
2025-01-09 11:36:17 24.11 298.00 1
2025-01-09 11:36:17 24.13 298.00 1
2025-01-09 11:36:17 24.13 298.00 1
2025-01-09 11:36:18 24.15 298.00 1
2025-01-09 11:36:18 24.15 298.00 1
2025-01-09 11:36:18 24.09 298.00 1
2025-01-09 11:36:18 24.09 298.00 1
2025-01-09 11:36:18 24.13 298.00 1
2025-01-09 11:36:18 24.13 298.00 1
2025-01-09 11:36:18 24.21 298.00 1
2025-01-09 11:36:18 24.21 298.00 1
2025-01-09 11:36:19 24.21 298.00 0
2025-01-09 11:36:19 24.05 298.00 0
2025-01-09 11:36:19 24.19 298.00 0
2025-01-09 11:36:19 24.19 298.00 0
2025-01-09 11:36:19 24.19 298.00 0
2025-01-09 11:36:19 24.19 298.00 0
2025-01-09 11:36:19 24.11 298.00 0
2025-01-09 11:36:19 24.11 298.00 0
2025-01-09 11:36:20 24.07 298.00 0
2025-01-09 11:36:20 24.07 298.00 0
2025-01-09 11:36:20 24.19 298.00 0
2025-01-09 11:36:20 24.19 298.00 0
2025-01-09 11:36:20 24.23 298.00 0
2025-01-09 11:36:20 24.23 298.00 0
2025-01-09 11:36:20 24.25 298.00 0
2025-01-09 11:36:20 24.25 298.00 0
2025-01-09 11:36:21 24.09 298.00 0
2025-01-09 11:36:21 24.21 298.00 0
2025-01-09 11:36:21 24.15 298.00 0
2025-01-09 11:36:21 24.15 298.00 0
2025-01-09 11:36:21 24.13 298.00 0
2025-01-09 11:36:21 24.13 298.00 0
2025-01-09 11:36:21 24.15 298.00 0
2025-01-09 11:36:21 24.15 298.00 0
2025-01-09 11:36:21 24.21 298.00 0
2025-01-09 11:36:21 24.21 298.00 0
2025-01-09 11:36:22 24.07 298.00 0
2025-01-09 11:36:22 24.07 298.00 0
2025-01-09 11:36:22 24.19 298.00 0
2025-01-09 11:36:22 24.19 298.00 0
2025-01-09 11:36:22 24.23 298.00 0
2025-01-09 11:36:22 24.23 298.00 0
2025-01-09 11:36:22 24.17 298.00 0
2025-01-09 11:36:22 24.17 298.00 0
2025-01-09 11:36:23 24.13 298.00 0
2025-01-09 11:36:23 24.13 298.00 0
2025-01-09 11:36:23 24.19 298.00 0
2025-01-09 11:36:23 24.19 298.00 0
2025-01-09 11:36:23 24.21 298.00 0
2025-01-09 11:36:23 24.21 298.00 0
2025-01-09 11:36:23 24.13 298.00 0
2025-01-09 11:36:23 24.13 298.00 0
2025-01-09 11:36:24 24.13 298.00 0
2025-01-09 11:36:24 24.13 298.00 0
2025-01-09 11:36:24 24.19 298.00 0
2025-01-09 11:36:24 24.19 298.00 0
2025-01-09 11:36:24 24.19 298.00 0
2025-01-09 11:36:24 24.19 298.00 0
2025-01-09 11:36:24 24.13 299.00 0
2025-01-09 11:36:24 24.13 299.00 0
2025-01-09 11:36:25 24.15 299.00 0
2025-01-09 11:36:25 24.15 299.00 0
2025-01-09 11:36:25 24.17 299.00 0
2025-01-09 11:36:25 24.17 299.00 0
2025-01-09 11:36:25 24.25 298.00 0
2025-01-09 11:36:25 24.23 298.00 0
2025-01-09 11:36:25 24.17 298.00 0
2025-01-09 11:36:25 24.17 298.00 0
2025-01-09 11:36:25 24.17 298.00 0
2025-01-09 11:36:25 24.17 298.00 0
2025-01-09 11:36:26 24.15 298.00 0
2025-01-09 11:36:26 24.15 298.00 0
2025-01-09 11:36:26 24.19 298.00 0
2025-01-09 11:36:26 24.19 298.00 0
2025-01-09 11:36:26 24.09 298.00 0
2025-01-09 11:36:26 24.09 298.00 0
2025-01-09 11:36:26 24.15 298.00 0
2025-01-09 11:36:26 24.15 298.00 0
2025-01-09 11:36:27 24.15 298.00 0
2025-01-09 11:36:27 24.15 298.00 0
2025-01-09 11:36:27 24.15 298.00 0
2025-01-09 11:36:27 24.15 298.00 0
2025-01-09 11:36:27 24.07 298.00 0
2025-01-09 11:36:27 24.07 298.00 0
2025-01-09 11:36:27 24.27 298.00 0
2025-01-09 11:36:27 24.27 298.00 0
2025-01-09 11:36:28 24.23 298.00 0
2025-01-09 11:36:28 24.23 298.00 0
2025-01-09 11:36:28 24.23 298.00 0
2025-01-09 11:36:28 24.23 298.00 0
2025-01-09 11:36:28 24.17 298.00 0
2025-01-09 11:36:28 24.17 298.00 0
2025-01-09 11:36:28 24.13 298.00 0
2025-01-09 11:36:28 24.13 298.00 0
2025-01-09 11:36:29 24.11 298.00 0
2025-01-09 11:36:29 24.11 298.00 0
2025-01-09 11:36:29 24.23 298.00 0
2025-01-09 11:36:29 24.23 298.00 0
2025-01-09 11:36:29 24.21 298.00 0
2025-01-09 11:36:29 24.21 298.00 0
2025-01-09 11:36:29 24.21 298.00 0
2025-01-09 11:36:29 24.21 298.00 0
2025-01-09 11:36:29 24.21 299.00 0
2025-01-09 11:36:30 24.17 299.00 0
2025-01-09 11:36:30 24.15 299.00 0
2025-01-09 11:36:30 24.15 299.00 0
2025-01-09 11:36:30 24.15 299.00 0
2025-01-09 11:36:30 24.15 299.00 0
2025-01-09 11:36:30 24.19 299.00 0
2025-01-09 11:36:30 24.19 299.00 0
2025-01-09 11:36:30 24.15 299.00 0
2025-01-09 11:36:31 24.19 299.00 0
2025-01-09 11:36:31 24.19 299.00 0
2025-01-09 11:36:31 24.23 298.00 0
2025-01-09 11:36:31 24.23 298.00 0
2025-01-09 16:20:07 28.67 297.00 0
2025-01-09 16:20:08 28.75 301.00 0
2025-01-09 16:20:08 28.75 301.00 0
2025-01-09 16:20:08 28.75 299.00 0
2025-01-09 16:20:08 28.75 299.00 0
2025-01-09 16:20:08 28.75 299.00 0
2025-01-09 16:20:08 28.75 299.00 0
2025-01-09 16:20:08 28.73 299.00 0
2025-01-09 16:20:08 28.73 299.00 0
2025-01-09 16:20:09 28.73 299.00 0
2025-01-09 16:20:09 28.73 299.00 0
2025-01-09 16:20:09 28.79 299.00 0
2025-01-09 16:20:09 28.79 299.00 0
2025-01-09 16:20:09 28.75 299.00 0
2025-01-09 16:20:09 28.75 299.00 0
2025-01-09 16:20:09 28.67 300.00 0
2025-01-09 16:20:09 28.67 300.00 0
2025-01-09 16:20:10 28.75 300.00 0
2025-01-09 16:20:10 28.75 300.00 0
2025-01-09 16:20:10 28.79 300.00 0
2025-01-09 16:20:10 28.79 300.00 0
2025-01-09 16:20:10 28.73 299.00 0
2025-01-09 16:20:10 28.73 299.00 0
2025-01-09 16:20:10 28.81 299.00 0
2025-01-09 16:20:10 28.81 299.00 0
2025-01-09 16:20:10 28.71 299.00 0
2025-01-09 16:20:10 28.71 299.00 0
2025-01-09 16:20:11 28.69 299.00 0
2025-01-09 16:20:11 28.69 299.00 0
2025-01-09 16:20:11 28.79 299.00 0
2025-01-09 16:20:11 28.79 299.00 0
2025-01-09 16:20:11 28.73 299.00 0
2025-01-09 16:20:11 28.73 299.00 0
2025-01-09 16:20:11 28.77 299.00 0
2025-01-09 16:20:11 28.77 299.00 0
2025-01-09 16:20:12 28.73 299.00 0
2025-01-09 16:20:12 28.73 299.00 0
2025-01-09 16:20:12 28.69 299.00 0
2025-01-09 16:20:12 28.69 299.00 0
2025-01-09 16:20:12 28.77 299.00 0
2025-01-09 16:20:12 28.77 299.00 0
2025-01-09 16:20:12 28.75 299.00 0
2025-01-09 16:20:12 28.75 299.00 0
2025-01-09 16:20:13 28.81 299.00 0
2025-01-09 16:20:13 28.81 299.00 0
2025-01-09 16:20:13 28.73 299.00 0
2025-01-09 16:20:13 28.73 299.00 0
2025-01-09 16:20:13 28.79 299.00 0
2025-01-09 16:20:13 28.79 299.00 0
2025-01-09 16:20:13 28.77 299.00 0
2025-01-09 16:20:13 28.79 299.00 0
2025-01-09 16:20:14 28.79 299.00 0
2025-01-09 16:20:14 28.79 299.00 0
2025-01-09 16:20:14 28.79 299.00 0
2025-01-09 16:20:14 28.79 299.00 0
2025-01-09 16:20:14 28.79 299.00 0
2025-01-09 16:20:14 28.79 299.00 0
2025-01-09 16:20:14 28.77 299.00 0
2025-01-09 16:20:14 28.77 299.00 0
2025-01-09 16:20:14 28.75 299.00 0
2025-01-09 16:20:14 28.75 299.00 0
2025-01-09 16:20:15 28.79 299.00 0
2025-01-09 16:20:15 28.79 299.00 0
2025-01-09 16:20:15 28.81 299.00 0
2025-01-09 16:20:15 28.81 299.00 0
2025-01-09 16:20:15 28.79 299.00 0
2025-01-09 16:20:15 28.79 299.00 0
2025-01-09 16:20:15 28.79 299.00 0
2025-01-09 16:20:15 28.79 299.00 0
2025-01-09 16:20:16 28.87 299.00 0
2025-01-09 16:20:16 28.87 299.00 0
2025-01-09 16:20:16 28.83 299.00 0
2025-01-09 16:20:16 28.83 299.00 0
2025-01-09 16:20:16 28.83 298.00 0
