Fecha,Hora,Corriente(A)
23/1/2025,3:25:43 PM,-0.23
23/1/2025,3:25:43 PM,-0.38
23/1/2025,3:25:43 PM,-0.07
23/1/2025,3:25:43 PM,-0.38
23/1/2025,3:25:43 PM,-0.07
23/1/2025,3:25:43 PM,-0.23
23/1/2025,3:25:43 PM,-0.38
23/1/2025,3:25:43 PM,-0.07
23/1/2025,3:25:44 PM,-0.23
23/1/2025,3:25:44 PM,-0.23
23/1/2025,3:25:44 PM,-0.38
23/1/2025,3:25:44 PM,-0.38
23/1/2025,3:25:44 PM,-0.23
23/1/2025,3:25:44 PM,-0.38
23/1/2025,3:25:44 PM,-0.38
23/1/2025,3:25:44 PM,-0.38
23/1/2025,3:25:44 PM,-0.23
23/1/2025,3:25:44 PM,-0.23
23/1/2025,3:25:45 PM,-0.07
23/1/2025,3:25:45 PM,-0.69
23/1/2025,3:25:45 PM,-0.07
23/1/2025,3:25:45 PM,-0.38
23/1/2025,3:25:45 PM,-0.07
23/1/2025,3:25:45 PM,-0.23
23/1/2025,3:25:45 PM,-0.38
23/1/2025,3:25:45 PM,-0.38
23/1/2025,3:25:45 PM,-0.38
23/1/2025,3:25:45 PM,-0.23
23/1/2025,3:25:46 PM,-0.54
23/1/2025,3:25:46 PM,-0.38
23/1/2025,3:25:46 PM,-0.23
23/1/2025,3:25:46 PM,-0.23
23/1/2025,3:25:46 PM,-0.23
23/1/2025,3:25:46 PM,-0.54
23/1/2025,3:25:46 PM,-0.23
23/1/2025,3:25:46 PM,-0.38
23/1/2025,3:25:46 PM,-0.38
23/1/2025,3:25:46 PM,-0.38
23/1/2025,3:25:47 PM,-0.38
23/1/2025,3:25:47 PM,-0.38
23/1/2025,3:25:47 PM,-0.07
23/1/2025,3:25:47 PM,-0.07
23/1/2025,3:25:47 PM,-0.38
23/1/2025,3:25:47 PM,-0.23
23/1/2025,3:25:47 PM,-0.07
23/1/2025,3:25:47 PM,-0.23
23/1/2025,3:25:47 PM,-0.38
23/1/2025,3:25:47 PM,-0.23
23/1/2025,3:25:48 PM,-0.23
23/1/2025,3:25:48 PM,-0.07
23/1/2025,3:25:48 PM,-0.07
23/1/2025,3:25:48 PM,-0.38
23/1/2025,3:25:48 PM,-0.38
23/1/2025,3:25:48 PM,-0.38
23/1/2025,3:25:48 PM,-0.23
23/1/2025,3:25:48 PM,-0.38
23/1/2025,3:25:48 PM,-0.38
23/1/2025,3:25:48 PM,-0.38
23/1/2025,3:25:49 PM,-0.07
23/1/2025,3:25:49 PM,0.08
23/1/2025,3:25:49 PM,-0.23
23/1/2025,3:25:49 PM,-0.38
23/1/2025,3:25:49 PM,-0.23
23/1/2025,3:25:49 PM,-0.07
23/1/2025,3:25:49 PM,-0.38
23/1/2025,3:25:49 PM,-0.23
23/1/2025,3:25:49 PM,-0.38
23/1/2025,3:25:49 PM,-0.38
23/1/2025,3:25:50 PM,-0.38
23/1/2025,3:25:50 PM,-0.54
23/1/2025,3:25:50 PM,-0.23
23/1/2025,3:25:50 PM,-0.38
23/1/2025,3:25:50 PM,-0.38
23/1/2025,3:25:50 PM,-0.54
23/1/2025,3:25:50 PM,-0.38
23/1/2025,3:25:50 PM,-0.23
23/1/2025,3:25:50 PM,-0.23
23/1/2025,3:25:50 PM,-0.38
23/1/2025,3:25:51 PM,-0.07
23/1/2025,3:25:51 PM,-0.38
23/1/2025,3:25:51 PM,-0.23
23/1/2025,3:25:51 PM,-0.38
23/1/2025,3:25:51 PM,-0.38
23/1/2025,3:25:51 PM,-0.38
23/1/2025,3:25:51 PM,-0.38
23/1/2025,3:25:51 PM,-0.38
23/1/2025,3:25:51 PM,-0.38
23/1/2025,3:25:51 PM,-0.38
23/1/2025,3:25:52 PM,-0.23
23/1/2025,3:25:52 PM,-0.23
23/1/2025,3:25:52 PM,-0.38
23/1/2025,3:25:52 PM,-0.38
23/1/2025,3:25:52 PM,-0.38
23/1/2025,3:25:52 PM,-0.54
23/1/2025,3:25:52 PM,-0.23
23/1/2025,3:25:52 PM,-0.07
23/1/2025,3:25:52 PM,-0.54
23/1/2025,3:25:52 PM,-0.07
23/1/2025,3:25:53 PM,-0.07
23/1/2025,3:25:53 PM,-0.23
23/1/2025,3:25:53 PM,-0.38
23/1/2025,3:25:53 PM,-0.38
23/1/2025,3:25:53 PM,-0.23
23/1/2025,3:25:53 PM,-0.07
23/1/2025,3:25:53 PM,-0.54
23/1/2025,3:25:53 PM,-0.54
23/1/2025,3:25:53 PM,-1.46
23/1/2025,3:25:53 PM,-0.07
23/1/2025,3:25:54 PM,-0.38
23/1/2025,3:25:54 PM,-0.23
23/1/2025,3:25:54 PM,-0.38
23/1/2025,3:25:54 PM,-0.54
23/1/2025,3:25:54 PM,-0.23
23/1/2025,3:25:54 PM,-0.54
23/1/2025,3:25:54 PM,-0.07
23/1/2025,3:25:54 PM,-0.38
23/1/2025,3:25:54 PM,-0.07
23/1/2025,3:25:54 PM,-0.38
23/1/2025,3:25:55 PM,-0.07
23/1/2025,3:25:55 PM,-0.23
23/1/2025,3:25:55 PM,-0.23
23/1/2025,3:25:55 PM,-0.23
23/1/2025,3:25:55 PM,-0.54
23/1/2025,3:25:55 PM,-0.07
23/1/2025,3:25:55 PM,-0.38
23/1/2025,3:25:55 PM,-0.23
23/1/2025,3:25:55 PM,-0.38
23/1/2025,3:25:55 PM,-0.38
23/1/2025,3:25:56 PM,-0.07
23/1/2025,3:25:56 PM,-0.38
23/1/2025,3:25:56 PM,-0.23
23/1/2025,3:25:56 PM,-0.38
23/1/2025,3:25:56 PM,-0.23
23/1/2025,3:25:56 PM,-0.23
23/1/2025,3:25:56 PM,-0.07
23/1/2025,3:25:56 PM,-1
23/1/2025,3:25:56 PM,-0.23
23/1/2025,3:25:56 PM,-0.54
23/1/2025,3:25:57 PM,-0.07
23/1/2025,3:25:57 PM,-0.23
23/1/2025,3:25:57 PM,-0.23
23/1/2025,3:25:57 PM,-0.23
23/1/2025,3:25:57 PM,-0.38
23/1/2025,3:25:57 PM,-0.38
23/1/2025,3:25:57 PM,-0.38
23/1/2025,3:25:57 PM,-0.38
23/1/2025,3:25:57 PM,0.08
23/1/2025,3:25:57 PM,-0.38
23/1/2025,3:25:58 PM,-1.62
23/1/2025,3:25:58 PM,-0.38
23/1/2025,3:25:58 PM,-0.07
23/1/2025,3:25:58 PM,-0.07
23/1/2025,3:25:58 PM,0.24
23/1/2025,3:25:58 PM,-0.07
23/1/2025,3:25:58 PM,-0.23
23/1/2025,3:25:58 PM,-0.38
23/1/2025,3:25:58 PM,-0.23
23/1/2025,3:25:59 PM,-0.38
23/1/2025,3:25:59 PM,-0.38
23/1/2025,3:25:59 PM,-0.38
23/1/2025,3:25:59 PM,-0.07
23/1/2025,3:25:59 PM,-0.38
23/1/2025,3:25:59 PM,-0.38
23/1/2025,3:25:59 PM,-0.07
23/1/2025,3:25:59 PM,-0.23
23/1/2025,3:25:59 PM,-0.54
23/1/2025,3:25:59 PM,-0.38
23/1/2025,3:25:59 PM,-0.38
23/1/2025,3:26:00 PM,-0.54
23/1/2025,3:26:00 PM,-0.54
23/1/2025,3:26:00 PM,-0.07
23/1/2025,3:26:00 PM,-0.38
23/1/2025,3:26:00 PM,-0.23
23/1/2025,3:26:00 PM,-0.38
23/1/2025,3:26:00 PM,-0.23
23/1/2025,3:26:00 PM,-0.38
23/1/2025,3:26:00 PM,-0.23
23/1/2025,3:26:01 PM,-0.07
23/1/2025,3:26:01 PM,-0.23
23/1/2025,3:26:01 PM,-0.07
23/1/2025,3:26:01 PM,-1.46
23/1/2025,3:26:01 PM,-0.23
23/1/2025,3:26:01 PM,-0.38
23/1/2025,3:26:01 PM,-0.07
23/1/2025,3:26:01 PM,-0.54
23/1/2025,3:26:01 PM,-0.54
23/1/2025,3:26:01 PM,-0.23
23/1/2025,3:26:02 PM,-0.23
23/1/2025,3:26:02 PM,-0.38
23/1/2025,3:26:02 PM,-0.54
23/1/2025,3:26:02 PM,-0.07
23/1/2025,3:26:02 PM,-0.07
23/1/2025,3:26:02 PM,-0.54
23/1/2025,3:26:02 PM,-0.38
23/1/2025,3:26:02 PM,-0.07
23/1/2025,3:26:02 PM,-0.38
23/1/2025,3:26:02 PM,-0.23
23/1/2025,3:26:03 PM,-0.38
23/1/2025,3:26:03 PM,-0.38
23/1/2025,3:26:03 PM,-0.38
23/1/2025,3:26:03 PM,-0.23
23/1/2025,3:26:03 PM,-0.07
23/1/2025,3:26:03 PM,-0.38
23/1/2025,3:26:03 PM,-0.38
23/1/2025,3:26:03 PM,-0.38
23/1/2025,3:26:03 PM,-0.23
23/1/2025,3:26:03 PM,-0.38
23/1/2025,3:26:04 PM,-0.38
23/1/2025,3:26:04 PM,-0.38
23/1/2025,3:26:04 PM,-1.62
23/1/2025,3:26:04 PM,-0.23
23/1/2025,3:26:04 PM,-0.38
23/1/2025,3:26:04 PM,-0.38
23/1/2025,3:26:04 PM,-0.54
23/1/2025,3:26:04 PM,-0.07
23/1/2025,3:26:04 PM,-0.07
23/1/2025,3:26:04 PM,0.54
23/1/2025,3:26:05 PM,-0.07
23/1/2025,3:26:05 PM,-0.07
23/1/2025,3:26:05 PM,-0.07
23/1/2025,3:26:05 PM,-0.38
23/1/2025,3:26:05 PM,-0.23
23/1/2025,3:26:05 PM,-0.38
23/1/2025,3:26:05 PM,-0.07
23/1/2025,3:26:05 PM,-0.07
23/1/2025,3:26:05 PM,-0.23
23/1/2025,3:26:05 PM,-0.54
23/1/2025,3:26:06 PM,-0.07
23/1/2025,3:26:06 PM,-0.07
23/1/2025,3:26:06 PM,-0.07
23/1/2025,3:26:06 PM,-0.23
23/1/2025,3:26:06 PM,-0.07
23/1/2025,3:26:06 PM,-0.23
23/1/2025,3:26:06 PM,-0.38
23/1/2025,3:26:06 PM,-0.54
23/1/2025,3:26:06 PM,-0.07
23/1/2025,3:26:06 PM,-0.23
23/1/2025,3:26:07 PM,-0.38
23/1/2025,3:26:07 PM,-0.38
23/1/2025,3:26:07 PM,-0.07
23/1/2025,3:26:07 PM,-0.38
23/1/2025,3:26:07 PM,-0.23
23/1/2025,3:26:07 PM,-0.38
23/1/2025,3:26:07 PM,-0.07
23/1/2025,3:26:07 PM,-0.54
23/1/2025,3:26:07 PM,-0.38
23/1/2025,3:26:07 PM,-0.23
23/1/2025,3:26:08 PM,-0.38
23/1/2025,3:26:08 PM,-0.38
23/1/2025,3:26:08 PM,-0.07
23/1/2025,3:26:08 PM,-0.38
23/1/2025,3:26:08 PM,-0.38
23/1/2025,3:26:08 PM,-0.38
23/1/2025,3:26:08 PM,-0.38
23/1/2025,3:26:08 PM,-0.07
23/1/2025,3:26:08 PM,-0.23
23/1/2025,3:26:08 PM,-0.38
23/1/2025,3:26:09 PM,-0.54
23/1/2025,3:26:09 PM,-0.38
23/1/2025,3:26:09 PM,-0.07
23/1/2025,3:26:09 PM,-0.23
23/1/2025,3:26:09 PM,-0.38
23/1/2025,3:26:09 PM,-0.38
23/1/2025,3:26:09 PM,-0.07
23/1/2025,3:26:09 PM,0.08
23/1/2025,3:26:09 PM,-0.07
23/1/2025,3:26:09 PM,-0.23
23/1/2025,3:26:10 PM,-0.23
23/1/2025,3:26:10 PM,-0.23
23/1/2025,3:26:10 PM,-0.38
23/1/2025,3:26:10 PM,-0.38
23/1/2025,3:26:10 PM,-0.38
23/1/2025,3:26:10 PM,-0.38
23/1/2025,3:26:10 PM,-0.38
23/1/2025,3:26:10 PM,-0.54
23/1/2025,3:26:10 PM,-0.38
23/1/2025,3:26:10 PM,-0.38
23/1/2025,3:26:11 PM,-0.23
23/1/2025,3:26:11 PM,-0.38
23/1/2025,3:26:11 PM,-0.07
23/1/2025,3:26:11 PM,-0.38
23/1/2025,3:26:11 PM,-0.38
23/1/2025,3:26:11 PM,-0.54
23/1/2025,3:26:11 PM,-0.23
23/1/2025,3:26:11 PM,-0.23
23/1/2025,3:26:11 PM,-0.23
23/1/2025,3:26:11 PM,-0.07
23/1/2025,3:26:12 PM,-0.38
23/1/2025,3:26:12 PM,-0.23
23/1/2025,3:26:12 PM,-0.38
23/1/2025,3:26:12 PM,-0.54
23/1/2025,3:26:12 PM,-0.38
23/1/2025,3:26:12 PM,-0.38
23/1/2025,3:26:12 PM,-0.23
23/1/2025,3:26:12 PM,-0.23
23/1/2025,3:26:12 PM,-0.54
23/1/2025,3:26:12 PM,-0.07
23/1/2025,3:26:13 PM,-0.23
23/1/2025,3:26:13 PM,-0.38
23/1/2025,3:26:13 PM,-0.07
23/1/2025,3:26:13 PM,-0.54
23/1/2025,3:26:13 PM,-0.07
23/1/2025,3:26:13 PM,-0.07
23/1/2025,3:26:13 PM,-0.38
23/1/2025,3:26:13 PM,-1.15
23/1/2025,3:26:13 PM,-0.07
23/1/2025,3:26:13 PM,-0.54
23/1/2025,3:26:14 PM,-0.07
23/1/2025,3:26:14 PM,-0.38
23/1/2025,3:26:14 PM,-0.07
23/1/2025,3:26:14 PM,-0.54
23/1/2025,3:26:14 PM,-0.38
23/1/2025,3:26:14 PM,-0.23
23/1/2025,3:26:14 PM,-0.23
23/1/2025,3:26:14 PM,-0.38
23/1/2025,3:26:14 PM,-0.38
23/1/2025,3:26:14 PM,-0.23
23/1/2025,3:26:15 PM,-0.38
23/1/2025,3:26:15 PM,-0.38
23/1/2025,3:26:15 PM,-0.07
23/1/2025,3:26:15 PM,-0.07
23/1/2025,3:26:15 PM,-0.07
23/1/2025,3:26:15 PM,-0.38
23/1/2025,3:26:15 PM,-0.38
23/1/2025,3:26:15 PM,-0.54
23/1/2025,3:26:15 PM,-0.38
23/1/2025,3:26:15 PM,-0.38
23/1/2025,3:26:16 PM,-0.23
23/1/2025,3:26:16 PM,-0.23
23/1/2025,3:26:16 PM,-0.54
23/1/2025,3:26:16 PM,-0.07
23/1/2025,3:26:16 PM,-0.38
23/1/2025,3:26:16 PM,-0.23
23/1/2025,3:26:16 PM,-0.54
23/1/2025,3:26:16 PM,-0.23
23/1/2025,3:26:16 PM,-0.23
23/1/2025,3:26:16 PM,-0.23
23/1/2025,3:26:17 PM,-0.23
23/1/2025,3:26:17 PM,0.08
23/1/2025,3:26:17 PM,-0.07
23/1/2025,3:26:17 PM,-0.38
23/1/2025,3:26:17 PM,-0.38
23/1/2025,3:26:17 PM,-0.38
23/1/2025,3:26:17 PM,-0.38
23/1/2025,3:26:17 PM,-0.54
23/1/2025,3:26:17 PM,-0.38
23/1/2025,3:26:17 PM,-0.23
23/1/2025,3:26:18 PM,-0.38
23/1/2025,3:26:18 PM,-0.23
23/1/2025,3:26:18 PM,-0.07
23/1/2025,3:26:18 PM,-0.54
23/1/2025,3:26:18 PM,-0.23
23/1/2025,3:26:18 PM,-0.54
23/1/2025,3:26:18 PM,-0.38
23/1/2025,3:26:18 PM,-1.46
23/1/2025,3:26:18 PM,-0.07
23/1/2025,3:26:18 PM,-0.38
23/1/2025,3:26:19 PM,-0.07
23/1/2025,3:26:19 PM,-0.38
23/1/2025,3:26:19 PM,-0.38
23/1/2025,3:26:19 PM,-0.23
23/1/2025,3:26:19 PM,-0.54
23/1/2025,3:26:19 PM,-0.23
23/1/2025,3:26:19 PM,-0.38
23/1/2025,3:26:19 PM,-0.38
23/1/2025,3:26:19 PM,-0.54
23/1/2025,3:26:19 PM,-0.38
23/1/2025,3:26:20 PM,-0.23
23/1/2025,3:26:20 PM,-0.23
23/1/2025,3:26:20 PM,-0.54
23/1/2025,3:26:20 PM,-0.07
23/1/2025,3:26:20 PM,-0.38
23/1/2025,3:26:20 PM,-0.23
23/1/2025,3:26:20 PM,-0.38
23/1/2025,3:26:20 PM,0.08
23/1/2025,3:26:20 PM,-0.07
23/1/2025,3:26:20 PM,-0.54
23/1/2025,3:26:21 PM,-0.38
23/1/2025,3:26:21 PM,-0.38
23/1/2025,3:26:21 PM,-0.07
23/1/2025,3:26:21 PM,-0.38
23/1/2025,3:26:21 PM,-0.38
23/1/2025,3:26:21 PM,-0.38
23/1/2025,3:26:21 PM,-1.46
23/1/2025,3:26:21 PM,-0.38
23/1/2025,3:26:21 PM,-0.38
23/1/2025,3:26:21 PM,-0.38
23/1/2025,3:26:22 PM,-0.38
23/1/2025,3:26:22 PM,-0.23
23/1/2025,3:26:22 PM,-0.38
23/1/2025,3:26:22 PM,-0.07
23/1/2025,3:26:22 PM,-0.23
23/1/2025,3:26:22 PM,-0.54
23/1/2025,3:26:22 PM,-0.07
23/1/2025,3:26:22 PM,-0.23
23/1/2025,3:26:22 PM,-0.07
23/1/2025,3:26:22 PM,-0.38
23/1/2025,3:26:23 PM,-0.07
23/1/2025,3:26:23 PM,-0.38
23/1/2025,3:26:23 PM,-0.38
23/1/2025,3:26:23 PM,-0.38
23/1/2025,3:26:23 PM,-0.54
23/1/2025,3:26:23 PM,-0.23
23/1/2025,3:26:23 PM,-0.23
23/1/2025,3:26:23 PM,-0.07
23/1/2025,3:26:23 PM,-0.23
23/1/2025,3:26:23 PM,0.08
23/1/2025,3:26:24 PM,-0.38
23/1/2025,3:26:24 PM,-0.54
23/1/2025,3:26:24 PM,-0.23
23/1/2025,3:26:24 PM,-0.07
23/1/2025,3:26:24 PM,0.08
23/1/2025,3:26:24 PM,-0.07
23/1/2025,3:26:24 PM,-0.23
23/1/2025,3:26:24 PM,-0.23
23/1/2025,3:26:24 PM,-0.07
23/1/2025,3:26:24 PM,-0.38
23/1/2025,3:26:25 PM,-0.38
23/1/2025,3:26:25 PM,-0.07
23/1/2025,3:26:25 PM,-0.23
23/1/2025,3:26:25 PM,-0.07
23/1/2025,3:26:25 PM,-0.54
23/1/2025,3:26:25 PM,-0.07
23/1/2025,3:26:25 PM,-0.23
23/1/2025,3:26:25 PM,-0.54
23/1/2025,3:26:25 PM,-0.38
23/1/2025,3:26:25 PM,-0.23
23/1/2025,3:26:26 PM,-0.38
23/1/2025,3:26:26 PM,-0.23
23/1/2025,3:26:26 PM,0.08
23/1/2025,3:26:26 PM,-0.38
23/1/2025,3:26:26 PM,-0.38
23/1/2025,3:26:26 PM,-0.07
23/1/2025,3:26:26 PM,-0.38
23/1/2025,3:26:26 PM,-0.38
23/1/2025,3:26:26 PM,-0.38
23/1/2025,3:26:26 PM,-0.23
23/1/2025,3:26:27 PM,-0.23
23/1/2025,3:26:27 PM,-0.38
23/1/2025,3:26:27 PM,-0.38
23/1/2025,3:26:27 PM,-0.38
23/1/2025,3:26:27 PM,-0.38
23/1/2025,3:26:27 PM,-0.38
23/1/2025,3:26:27 PM,-0.23
23/1/2025,3:26:27 PM,-0.38
23/1/2025,3:26:27 PM,-0.54
23/1/2025,3:26:27 PM,-0.07
23/1/2025,3:26:28 PM,-0.07
23/1/2025,3:26:28 PM,-0.07
23/1/2025,3:26:28 PM,-0.07
23/1/2025,3:26:28 PM,-0.07
23/1/2025,3:26:28 PM,-0.07
23/1/2025,3:26:28 PM,-0.23
23/1/2025,3:26:28 PM,-0.38
23/1/2025,3:26:28 PM,-0.23
23/1/2025,3:26:28 PM,-0.07
23/1/2025,3:26:28 PM,-0.38
23/1/2025,3:26:29 PM,-0.38
23/1/2025,3:26:29 PM,-0.38
23/1/2025,3:26:29 PM,-0.38
23/1/2025,3:26:29 PM,-0.38
23/1/2025,3:26:29 PM,-0.69
23/1/2025,3:26:29 PM,-0.23
23/1/2025,3:26:29 PM,-0.38
23/1/2025,3:26:29 PM,-0.38
23/1/2025,3:26:29 PM,-0.54
23/1/2025,3:26:29 PM,-0.07
23/1/2025,3:26:30 PM,-0.07
23/1/2025,3:26:30 PM,-0.38
23/1/2025,3:26:30 PM,-0.38
23/1/2025,3:26:30 PM,-1.31
23/1/2025,3:26:30 PM,-0.07
23/1/2025,3:26:30 PM,-0.38
23/1/2025,3:26:30 PM,-0.38
23/1/2025,3:26:30 PM,-0.54
23/1/2025,3:26:30 PM,-0.38
23/1/2025,3:26:30 PM,-0.38
23/1/2025,3:26:31 PM,-0.23
23/1/2025,3:26:31 PM,-0.38
23/1/2025,3:26:31 PM,-0.38
23/1/2025,3:26:31 PM,-0.38
23/1/2025,3:26:31 PM,-0.38
23/1/2025,3:26:31 PM,-0.38
23/1/2025,3:26:31 PM,-0.38
23/1/2025,3:26:31 PM,-0.07
23/1/2025,3:26:31 PM,-0.38
23/1/2025,3:26:31 PM,-1.15
23/1/2025,3:26:32 PM,-0.23
23/1/2025,3:26:32 PM,-0.23
23/1/2025,3:26:32 PM,-0.23
23/1/2025,3:26:32 PM,-0.38
23/1/2025,3:26:32 PM,-0.54
23/1/2025,3:26:32 PM,-0.38
23/1/2025,3:26:32 PM,-0.23
23/1/2025,3:26:32 PM,-0.54
23/1/2025,3:26:32 PM,-0.54
23/1/2025,3:26:32 PM,-0.07
23/1/2025,3:26:33 PM,-0.23
23/1/2025,3:26:33 PM,-0.23
23/1/2025,3:26:33 PM,-0.38
23/1/2025,3:26:33 PM,-0.07
23/1/2025,3:26:33 PM,-0.23
23/1/2025,3:26:33 PM,-0.38
23/1/2025,3:26:33 PM,-0.07
23/1/2025,3:26:33 PM,-0.38
23/1/2025,3:26:33 PM,-0.38
23/1/2025,3:26:33 PM,-0.38
23/1/2025,3:26:34 PM,-0.38
23/1/2025,3:26:34 PM,-0.38
23/1/2025,3:26:34 PM,-0.23
23/1/2025,3:26:34 PM,-0.38
23/1/2025,3:26:34 PM,-0.54
23/1/2025,3:26:34 PM,-0.38
23/1/2025,3:26:34 PM,-0.38
23/1/2025,3:26:34 PM,-0.07
23/1/2025,3:26:34 PM,-0.23
23/1/2025,3:26:34 PM,-0.07
23/1/2025,3:26:35 PM,-0.23
23/1/2025,3:26:35 PM,-0.23
23/1/2025,3:26:35 PM,-0.54
23/1/2025,3:26:35 PM,-0.38
23/1/2025,3:26:35 PM,-0.07
23/1/2025,3:26:35 PM,-0.07
23/1/2025,3:26:35 PM,-0.23
23/1/2025,3:26:35 PM,-0.38
23/1/2025,3:26:35 PM,-0.23
23/1/2025,3:26:35 PM,-0.07
23/1/2025,3:26:36 PM,-0.23
23/1/2025,3:26:36 PM,-1.93
23/1/2025,3:26:36 PM,-0.38
23/1/2025,3:26:36 PM,-0.38
23/1/2025,3:26:36 PM,-0.54
23/1/2025,3:26:36 PM,-0.38
23/1/2025,3:26:36 PM,-0.23
23/1/2025,3:26:36 PM,-0.38
23/1/2025,3:26:36 PM,-0.38
23/1/2025,3:26:36 PM,-0.23
23/1/2025,3:26:37 PM,-0.38
23/1/2025,3:26:37 PM,-0.38
23/1/2025,3:26:37 PM,-0.54
23/1/2025,3:26:37 PM,-0.38
23/1/2025,3:26:37 PM,-0.07
23/1/2025,3:26:37 PM,-0.54
23/1/2025,3:26:37 PM,-0.54
23/1/2025,3:26:37 PM,-0.23
23/1/2025,3:26:37 PM,-0.07
23/1/2025,3:26:37 PM,-0.38
23/1/2025,3:26:38 PM,-0.38
23/1/2025,3:26:38 PM,-0.38
23/1/2025,3:26:38 PM,-0.38
23/1/2025,3:26:38 PM,-0.54
23/1/2025,3:26:38 PM,-0.38
23/1/2025,3:26:38 PM,-0.38
23/1/2025,3:26:38 PM,-0.38
23/1/2025,3:26:38 PM,-0.38
23/1/2025,3:26:38 PM,-0.23
23/1/2025,3:26:38 PM,-0.38
23/1/2025,3:26:39 PM,-0.23
23/1/2025,3:26:39 PM,-0.07
23/1/2025,3:26:39 PM,-0.23
23/1/2025,3:26:39 PM,-0.23
23/1/2025,3:26:39 PM,-0.07
23/1/2025,3:26:39 PM,-0.23
23/1/2025,3:26:39 PM,-0.23
23/1/2025,3:26:39 PM,-0.54
23/1/2025,3:26:39 PM,-0.23
23/1/2025,3:26:39 PM,-0.54
23/1/2025,3:26:40 PM,-0.38
23/1/2025,3:26:40 PM,-0.23
23/1/2025,3:26:40 PM,-0.38
23/1/2025,3:26:40 PM,-0.38
23/1/2025,3:26:40 PM,-0.38
23/1/2025,3:26:40 PM,-0.07
23/1/2025,3:26:40 PM,-0.23
23/1/2025,3:26:40 PM,-0.23
23/1/2025,3:26:40 PM,-0.38
23/1/2025,3:26:40 PM,-0.07
23/1/2025,3:26:41 PM,-0.07
23/1/2025,3:26:41 PM,-0.38
23/1/2025,3:26:41 PM,-0.54
23/1/2025,3:26:41 PM,-0.38
23/1/2025,3:26:41 PM,-0.07
23/1/2025,3:26:41 PM,-0.54
23/1/2025,3:26:41 PM,-0.38
23/1/2025,3:26:41 PM,-0.38
23/1/2025,3:26:41 PM,-0.38
23/1/2025,3:26:41 PM,-0.23
23/1/2025,3:26:42 PM,-0.54
23/1/2025,3:26:42 PM,-0.38
23/1/2025,3:26:42 PM,-0.07
23/1/2025,3:26:42 PM,-0.38
23/1/2025,3:26:42 PM,-0.38
23/1/2025,3:26:42 PM,-0.38
23/1/2025,3:26:42 PM,-0.23
23/1/2025,3:26:42 PM,-0.07
23/1/2025,3:26:42 PM,-0.23
23/1/2025,3:26:42 PM,-0.38
23/1/2025,3:26:43 PM,-0.23
23/1/2025,3:26:43 PM,-0.38
23/1/2025,3:26:43 PM,-0.23
23/1/2025,3:26:43 PM,-0.54
23/1/2025,3:26:43 PM,-0.23
23/1/2025,3:26:43 PM,-0.54
23/1/2025,3:26:43 PM,-0.07
23/1/2025,3:26:43 PM,-0.07
23/1/2025,3:26:43 PM,-0.23
23/1/2025,3:26:43 PM,-0.54
23/1/2025,3:26:44 PM,-0.54
