Fecha Hora Temperatura Distancia Laser_pequeño Paso_Madera
2025-01-06 08:58:07 21.05 222 138 1
2025-01-06 08:58:08 21.07 222 144 1
2025-01-06 08:58:09 21.33 222 146 1
2025-01-06 08:58:10 21.21 222 143 1
2025-01-06 08:58:11 21.05 222 133 1
2025-01-06 08:58:12 21.11 222 137 1
2025-01-06 08:58:13 21.15 222 141 1
2025-01-06 08:58:14 21.07 222 138 1
2025-01-06 08:58:15 21.37 222 140 1
2025-01-06 08:58:16 20.93 222 134 1
2025-01-06 08:58:17 21.11 223 139 1
2025-01-06 08:58:18 21.07 223 148 1
2025-01-06 08:58:19 20.89 223 138 1
2025-01-06 08:58:20 21.15 223 146 1
2025-01-06 08:58:21 21.05 223 130 1
2025-01-06 08:58:22 21.05 223 151 1
2025-01-06 08:58:24 21.21 223 136 1
2025-01-06 08:58:25 20.99 223 145 1
2025-01-06 08:58:26 21.27 223 141 1
2025-01-06 08:58:27 21.07 223 148 1
2025-01-06 08:58:28 21.05 223 147 1
2025-01-06 08:58:29 21.15 223 141 1
2025-01-06 08:58:30 21.33 223 146 1
2025-01-06 08:58:31 21.11 223 140 1
2025-01-06 08:58:32 21.05 223 133 1
2025-01-06 08:58:33 21.21 223 131 1
2025-01-06 08:58:34 21.15 223 142 1
2025-01-06 08:58:35 21.21 223 136 1
2025-01-06 08:58:36 21.07 223 138 1
2025-01-06 08:58:37 21.07 223 140 1
2025-01-06 08:58:38 21.23 223 140 1
2025-01-06 08:58:39 21.07 223 138 1
2025-01-06 08:58:40 21.21 223 134 1
2025-01-06 08:58:41 21.11 223 143 1
2025-01-06 08:58:42 21.37 223 136 1
2025-01-06 08:58:44 21.21 223 138 1
2025-01-06 08:58:45 21.05 223 128 1
2025-01-06 08:58:46 21.15 223 141 1
2025-01-06 08:58:47 21.21 223 126 1
2025-01-06 08:58:48 21.21 223 140 1
2025-01-06 08:58:49 21.33 223 146 1
2025-01-06 08:58:50 21.33 223 130 1
2025-01-06 08:58:51 21.07 223 129 1
2025-01-06 08:58:52 21.07 223 138 1
2025-01-06 08:59:51 21.05 221 134 1
2025-01-06 08:59:52 21.01 221 128 1
2025-01-06 08:59:53 20.95 221 129 1
2025-01-06 08:59:54 21.17 221 124 1
2025-01-06 08:59:55 21.11 221 127 1
2025-01-06 08:59:56 21.15 221 127 1
2025-01-06 08:59:57 21.23 221 119 1
2025-01-06 08:59:58 21.27 221 121 1
2025-01-06 08:59:59 21.07 223 126 1
2025-01-06 09:00:00 21.27 223 119 1
2025-01-06 09:00:01 21.07 223 129 1
2025-01-06 09:00:02 21.21 221 129 1
2025-01-06 09:00:03 21.15 221 124 1
2025-01-06 09:00:04 21.17 221 132 1
2025-01-06 09:00:05 21.17 221 127 1
2025-01-06 09:00:06 21.23 221 126 1
2025-01-06 09:00:07 21.11 221 126 1
2025-01-06 09:00:08 21.17 221 125 1
2025-01-06 09:00:10 21.11 221 162 1
2025-01-06 09:00:11 20.61 223 158 1
2025-01-06 09:00:12 20.89 223 156 1
2025-01-06 09:00:13 20.87 223 157 1
2025-01-06 09:00:14 21.01 223 151 1
2025-01-06 09:00:15 20.89 223 156 1
2025-01-06 09:00:16 21.01 223 159 1
2025-01-06 09:00:17 20.93 223 153 1
2025-01-06 09:00:18 21.11 223 147 1
2025-01-06 09:00:19 21.01 223 154 1
2025-01-06 09:00:20 21.05 223 156 1
2025-01-06 09:00:21 21.07 223 157 1
2025-01-06 09:00:22 20.87 223 160 1
2025-01-06 09:00:23 20.83 223 152 1
2025-01-06 09:00:24 20.99 223 156 1
2025-01-06 09:00:25 21.15 223 157 1
2025-01-06 09:00:26 21.15 223 163 1
2025-01-06 09:00:27 21.15 223 152 1
2025-01-06 09:00:28 20.99 223 157 1
2025-01-06 09:00:30 20.89 223 155 1
2025-01-06 09:00:31 21.07 223 161 1
2025-01-06 09:00:32 20.99 223 155 1
2025-01-06 09:00:33 20.95 223 153 1
2025-01-06 09:00:34 20.93 223 153 1
2025-01-06 09:00:35 21.15 223 155 1
2025-01-06 09:00:36 20.99 223 160 1
2025-01-06 09:03:25 20.99 221 154 1
2025-01-06 09:03:26 21.07 221 155 1
2025-01-06 09:03:27 20.95 221 159 1
2025-01-06 09:03:28 20.93 221 158 1
2025-01-06 09:03:29 21.07 221 158 1
2025-01-06 09:03:30 21.11 221 154 1
2025-01-06 09:03:31 20.95 221 152 1
2025-01-06 09:03:32 21.11 221 157 1
2025-01-06 09:03:33 20.87 221 151 1
2025-01-06 09:03:34 20.95 221 156 1
2025-01-06 09:03:35 21.21 221 155 1
2025-01-06 09:03:36 20.95 221 153 1
2025-01-06 09:03:38 21.05 221 160 1
2025-01-06 09:03:39 21.05 221 153 1
2025-01-06 09:03:40 20.93 221 159 1
2025-01-06 09:03:41 20.99 221 154 1
2025-01-06 09:03:42 20.99 221 148 1
2025-01-06 09:03:43 21.05 221 158 1
2025-01-06 09:03:44 20.77 221 152 1
2025-01-06 09:03:45 20.99 221 157 1
2025-01-06 09:03:46 21.17 221 8191 0
2025-01-06 09:03:47 20.99 221 219 0
2025-01-06 09:03:48 21.05 222 149 1
2025-01-06 09:03:49 21.05 222 157 1
2025-01-06 09:03:50 21.01 222 152 1
2025-01-06 09:03:51 21.37 222 156 1
2025-01-06 09:03:52 21.21 222 153 1
2025-01-06 09:03:53 21.11 222 160 1
2025-01-06 09:03:54 20.95 222 148 1
2025-01-06 09:03:55 20.95 222 149 1
2025-01-06 09:03:56 21.15 226 161 1
2025-01-06 09:03:57 20.89 226 160 1
2025-01-06 09:03:59 21.15 222 154 1
2025-01-06 09:04:00 20.95 222 152 1
2025-01-06 09:04:01 21.07 222 157 1
2025-01-06 09:04:02 21.21 222 146 1
2025-01-06 09:04:03 21.01 222 155 1
2025-01-06 09:04:04 21.01 222 154 1
2025-01-06 09:04:05 21.15 222 151 1
2025-01-06 09:04:06 21.05 222 157 1
2025-01-06 09:04:07 20.81 222 154 1
2025-01-06 09:04:08 20.99 222 155 1
2025-01-06 09:04:09 21.07 222 147 1
2025-01-06 09:04:10 21.05 222 151 1
2025-01-06 09:04:11 20.87 222 149 1
2025-01-06 09:04:12 21.05 222 157 1
2025-01-06 09:04:13 21.07 222 155 1
2025-01-06 09:04:14 20.99 222 160 1
2025-01-06 09:04:15 21.29 222 155 1
2025-01-06 09:04:16 21.15 222 161 1
2025-01-06 09:04:17 21.23 222 158 1
2025-01-06 09:04:18 20.95 222 150 1
2025-01-06 09:04:20 20.83 222 162 1
2025-01-06 09:04:21 20.99 223 156 1
2025-01-06 09:04:22 21.11 223 158 1
2025-01-06 09:04:23 21.11 223 154 1
2025-01-06 09:04:24 21.11 223 149 1
2025-01-06 09:04:25 21.11 223 155 1
2025-01-06 09:04:26 20.95 223 160 1
2025-01-06 09:04:27 21.01 223 155 1
2025-01-06 09:04:28 21.01 223 152 1
2025-01-06 09:04:29 21.05 223 153 1
2025-01-06 09:04:30 21.01 223 153 1
2025-01-06 09:04:31 21.11 223 152 1
2025-01-06 09:04:32 20.87 223 154 1
2025-01-06 09:04:33 21.05 223 152 1
2025-01-06 09:04:34 21.11 223 169 1
2025-01-06 09:04:35 20.99 223 152 1
2025-01-06 09:04:36 21.07 223 152 1
2025-01-06 09:04:37 21.11 223 154 1
2025-01-06 09:04:38 21.23 223 150 1
2025-01-06 09:04:40 21.01 223 149 1
2025-01-06 09:04:41 20.99 223 156 1
2025-01-06 09:04:42 21.07 223 163 1
2025-01-06 09:04:43 21.15 223 157 1
2025-01-06 09:04:44 21.11 223 148 1
2025-01-06 09:04:45 21.05 223 152 1
2025-01-06 09:04:46 21.05 223 155 1
2025-01-06 09:04:47 21.29 223 153 1
2025-01-06 09:04:48 20.89 223 151 1
2025-01-06 09:04:49 21.07 223 163 1
2025-01-06 09:04:50 20.87 223 158 1
2025-01-06 09:04:51 21.11 223 147 1
2025-01-06 09:04:52 21.11 223 155 1
2025-01-06 09:04:53 20.99 223 158 1
2025-01-06 09:04:54 21.27 223 155 1
2025-01-06 09:04:55 21.15 223 150 1
2025-01-06 09:04:56 21.07 223 149 1
2025-01-06 09:04:57 20.95 223 153 1
2025-01-06 09:04:58 20.99 223 148 1
2025-01-06 09:04:59 21.23 223 160 1
2025-01-06 09:05:01 20.89 223 154 1
2025-01-06 09:05:02 20.89 223 159 1
2025-01-06 09:05:03 21.29 223 148 1
2025-01-06 09:05:23 21.11 221 152 1
2025-01-06 09:05:24 21.21 221 149 1
2025-01-06 09:05:25 20.93 221 154 1
2025-01-06 09:05:53 21.05 221 147 1
2025-01-06 09:05:54 21.21 221 140 1
2025-01-06 09:05:55 21.21 221 154 1
2025-01-06 09:05:56 21.27 221 148 1
2025-01-06 09:05:57 21.21 221 156 1
2025-01-06 09:05:58 21.11 221 149 1
2025-01-06 09:05:59 21.17 221 151 1
2025-01-06 09:06:00 21.07 221 154 1
2025-01-06 09:06:01 21.15 221 150 1
2025-01-06 09:06:02 21.01 221 156 1
2025-01-06 09:06:03 21.07 221 152 1
2025-01-06 09:06:04 20.99 221 152 1
2025-01-06 09:06:05 21.05 221 159 1
2025-01-06 09:06:06 21.01 221 154 1
2025-01-06 09:06:07 20.95 221 148 1
2025-01-06 09:06:08 21.23 221 158 1
2025-01-06 09:06:09 21.11 221 155 1
2025-01-06 09:06:10 20.93 221 149 1
2025-01-06 09:06:12 21.21 221 159 1
2025-01-06 09:06:13 21.23 221 158 1
2025-01-06 09:06:14 21.23 221 150 1
2025-01-06 09:06:15 21.21 222 155 1
2025-01-06 09:06:16 21.05 222 158 1
2025-01-06 09:06:17 20.95 222 159 1
2025-01-06 09:06:18 21.21 222 155 1
2025-01-06 09:06:19 21.15 222 152 1
2025-01-06 09:06:20 21.27 222 159 1
2025-01-06 09:06:21 21.17 222 149 1
2025-01-06 09:06:22 21.29 222 153 1
2025-01-06 09:06:23 21.23 222 155 1
2025-01-06 09:06:24 21.17 222 149 1
2025-01-06 09:06:25 20.95 222 149 1
2025-01-06 09:06:26 20.95 222 151 1
2025-01-06 09:06:27 21.17 223 158 1
2025-01-06 09:06:28 20.95 223 152 1
2025-01-06 09:06:29 21.21 223 151 1
2025-01-06 09:06:30 21.21 223 155 1
2025-01-06 09:06:31 21.21 152 140 1
2025-01-06 09:06:33 21.23 152 137 1
2025-01-06 09:06:34 21.21 82 140 1
2025-01-06 09:06:35 21.17 82 141 1
2025-01-06 09:06:36 21.05 238 150 1
2025-01-06 09:06:37 21.11 238 146 1
2025-01-06 09:06:38 21.07 238 138 1
2025-01-06 09:06:39 20.67 238 153 1
2025-01-06 09:06:40 20.61 2453 139 1
2025-01-06 09:06:41 20.43 2453 136 1
2025-01-06 09:06:42 20.15 2705 153 1
2025-01-06 09:06:43 20.37 2720 140 1
2025-01-06 09:06:44 20.37 2720 148 1
2025-01-06 09:06:45 20.65 2720 142 1
2025-01-06 09:06:46 20.71 2720 142 1
2025-01-06 09:06:47 20.43 3778 143 1
2025-01-06 09:06:48 20.51 3778 145 1
2025-01-06 09:06:49 21.29 258 148 1
2025-01-06 09:06:50 21.55 258 147 1
2025-01-06 09:06:51 21.33 241 150 1
2025-01-06 09:06:53 21.39 244 147 1
2025-01-06 09:06:54 21.51 244 151 1
2025-01-06 09:06:55 21.49 233 163 1
2025-01-06 09:06:56 21.17 233 153 1
2025-01-06 09:06:57 21.27 231 152 1
2025-01-06 09:06:58 21.37 231 155 1
2025-01-06 09:06:59 21.37 231 155 1
2025-01-06 09:07:00 21.11 231 153 1
2025-01-06 09:07:01 21.23 231 155 1
2025-01-06 09:07:02 21.15 231 164 1
2025-01-06 09:07:03 21.23 231 162 1
2025-01-06 09:07:04 21.11 231 155 1
2025-01-06 09:07:05 21.23 231 156 1
2025-01-06 09:07:06 21.07 231 163 1
2025-01-06 09:07:07 21.23 231 161 1
2025-01-06 09:07:08 21.17 231 151 1
2025-01-06 09:07:09 21.49 231 154 1
2025-01-06 09:07:10 21.21 60 158 1
2025-01-06 09:07:11 21.23 60 154 1
2025-01-06 09:07:12 21.37 51 145 1
2025-01-06 09:07:20 21.33 230 155 1
2025-01-06 09:07:21 21.29 230 146 1
2025-01-06 09:07:22 21.23 230 158 1
2025-01-06 09:07:23 21.37 230 154 1
2025-01-06 09:07:24 21.49 50 153 1
2025-01-06 09:07:25 21.21 50 152 1
2025-01-06 09:07:26 21.37 50 142 1
2025-01-06 09:07:27 21.29 50 152 1
2025-01-06 09:07:28 21.37 50 148 1
2025-01-06 09:07:29 21.37 50 156 1
2025-01-06 09:07:41 21.57 59 159 1
2025-01-06 09:07:42 21.33 59 164 1
2025-01-06 09:07:43 21.43 107 164 1
2025-01-06 09:07:44 21.51 107 154 1
2025-01-06 09:07:45 21.51 107 158 1
2025-01-06 09:07:46 21.39 91 164 1
2025-01-06 09:07:47 21.49 91 155 1
2025-01-06 09:07:48 21.57 82 158 1
2025-01-06 09:07:49 21.63 82 156 1
2025-01-06 09:07:50 21.39 82 154 1
2025-01-06 09:07:51 21.61 70 154 1
2025-01-06 09:07:52 21.57 70 166 1
2025-01-06 09:07:53 21.49 70 151 1
2025-01-06 09:07:54 21.29 70 159 1
2025-01-06 09:07:56 21.45 60 157 1
2025-01-06 09:07:57 21.71 60 156 1
2025-01-06 09:07:58 21.55 56 156 1
2025-01-06 09:07:59 21.55 56 153 1
2025-01-06 09:08:00 21.45 54 145 1
2025-01-06 09:08:01 21.51 54 158 1
2025-01-06 09:08:02 21.67 51 154 1
2025-01-06 09:08:03 21.33 51 161 1
2025-01-06 09:08:04 21.33 51 147 1
2025-01-06 09:08:05 21.57 51 151 1
2025-01-06 09:08:06 21.51 51 152 1
2025-01-06 09:08:14 21.49 57 151 1
2025-01-06 09:08:15 21.77 57 152 1
2025-01-06 09:08:16 21.49 57 153 1
2025-01-06 09:08:18 21.63 50 159 1
2025-01-06 09:08:19 21.49 50 150 1
2025-01-06 09:08:20 21.95 50 158 1
2025-01-06 09:08:21 21.51 236 159 1
2025-01-06 09:08:22 21.21 236 155 1
2025-01-06 09:08:23 21.49 232 169 1
2025-01-06 09:08:24 21.61 232 154 1
2025-01-06 09:08:25 21.57 234 67 1
2025-01-06 09:08:26 21.57 234 63 1
2025-01-06 09:08:27 21.57 231 150 1
2025-01-06 09:08:28 21.33 231 148 1
2025-01-06 09:08:29 21.45 234 156 1
2025-01-06 09:08:30 21.29 234 160 1
2025-01-06 09:08:32 21.29 232 155 1
2025-01-06 09:08:33 21.33 232 153 1
2025-01-06 09:08:34 21.11 233 158 1
2025-01-06 09:08:35 21.45 233 158 1
2025-01-06 09:08:36 21.37 233 165 1
2025-01-06 09:08:37 21.37 233 154 1
2025-01-06 09:08:38 21.45 234 155 1
2025-01-06 09:08:39 21.37 234 155 1
2025-01-06 09:08:40 21.39 232 162 1
2025-01-06 09:08:41 21.29 232 156 1
2025-01-06 09:08:42 21.45 233 157 1
2025-01-06 09:08:43 21.57 233 155 1
2025-01-06 09:08:44 21.01 231 153 1
2025-01-06 09:08:45 21.29 231 154 1
2025-01-06 09:08:46 21.29 233 155 1
2025-01-06 09:08:47 21.23 233 155 1
2025-01-06 09:08:48 21.37 233 146 1
2025-01-06 09:08:49 21.37 233 157 1
2025-01-06 09:08:50 21.49 233 156 1
2025-01-06 09:08:52 21.43 233 164 1
2025-01-06 09:08:53 21.45 233 164 1
2025-01-06 09:08:54 21.29 233 157 1
2025-01-06 09:08:55 21.29 233 151 1
2025-01-06 09:08:56 21.29 233 156 1
2025-01-06 09:08:57 21.39 233 155 1
2025-01-06 09:08:58 21.49 233 167 1
2025-01-06 09:08:59 21.37 233 149 1
2025-01-06 09:09:00 21.43 233 152 1
2025-01-06 09:09:01 21.21 233 157 1
2025-01-06 09:09:02 21.39 233 162 1
2025-01-06 09:09:03 21.57 233 150 1
2025-01-06 09:09:04 21.51 233 157 1
2025-01-06 09:09:05 21.49 233 150 1
2025-01-06 09:09:06 21.29 233 146 1
2025-01-06 09:09:07 21.43 233 154 1
2025-01-06 09:09:08 21.57 233 155 1
2025-01-06 09:09:09 21.33 233 153 1
2025-01-06 09:09:10 21.27 233 155 1
2025-01-06 09:09:11 21.49 233 153 1
2025-01-06 09:09:13 21.39 233 145 1
2025-01-06 09:09:25 21.71 55 148 1
2025-01-06 09:09:26 21.55 55 151 1
2025-01-06 09:09:27 21.49 55 147 1
2025-01-06 09:09:28 21.79 53 151 1
2025-01-06 09:09:29 21.45 52 152 1
2025-01-06 09:09:30 21.67 52 150 1
2025-01-06 09:09:31 21.51 53 143 1
2025-01-06 09:09:32 21.45 53 150 1
2025-01-06 09:09:42 21.39 50 149 1
2025-01-06 09:09:43 21.71 50 157 1
2025-01-06 09:09:44 21.55 50 158 1
2025-01-06 09:09:45 21.57 50 146 1
2025-01-06 09:09:46 21.55 50 159 1
2025-01-06 09:10:32 21.57 149 144 1
2025-01-06 09:10:33 21.55 149 140 1
2025-01-06 09:10:34 21.83 149 143 1
2025-01-06 09:10:35 21.71 89 144 1
2025-01-06 09:10:36 21.61 89 136 1
2025-01-06 09:10:37 21.43 89 144 1
2025-01-06 09:10:38 21.43 89 140 1
2025-01-06 09:10:39 21.49 89 142 1
2025-01-06 09:10:40 21.55 89 137 1
2025-01-06 09:10:42 21.29 89 139 1
2025-01-06 09:10:43 21.43 89 141 1
2025-01-06 09:10:44 21.57 89 141 1
2025-01-06 09:10:45 21.43 89 142 1
2025-01-06 09:10:46 21.45 89 141 1
2025-01-06 09:10:47 21.43 89 138 1
2025-01-06 09:10:48 21.43 89 140 1
2025-01-06 09:10:49 21.51 89 140 1
2025-01-06 09:10:50 21.67 89 141 1
2025-01-06 09:10:51 21.55 89 137 1
2025-01-06 09:10:52 21.43 89 143 1
2025-01-06 09:10:53 21.55 89 145 1
2025-01-06 09:10:54 21.57 89 136 1
2025-01-06 09:10:55 21.63 89 144 1
2025-01-06 09:10:56 21.51 89 141 1
2025-01-06 09:10:57 21.79 90 137 1
2025-01-06 09:10:58 21.55 90 143 1
2025-01-06 09:10:59 21.49 233 163 1
2025-01-06 09:11:00 21.45 233 160 1
2025-01-06 09:11:02 21.61 233 151 1
2025-01-06 09:11:03 21.57 233 156 1
2025-01-06 09:11:04 21.57 233 154 1
2025-01-06 09:11:05 21.57 233 153 1
2025-01-06 09:11:06 21.71 233 153 1
2025-01-06 09:11:07 21.45 233 152 1
2025-01-06 09:11:08 21.63 233 167 1
2025-01-06 09:11:09 21.51 233 159 1
2025-01-06 09:11:10 21.45 233 155 1
2025-01-06 09:11:11 21.73 233 155 1
2025-01-06 09:11:12 21.61 233 160 1
2025-01-06 09:11:13 21.51 233 155 1
2025-01-06 09:11:14 21.61 233 163 1
2025-01-06 09:11:15 21.49 233 156 1
2025-01-06 09:11:16 21.67 233 149 1
2025-01-06 09:11:17 21.61 233 149 1
2025-01-06 09:11:18 21.71 233 159 1
2025-01-06 09:11:19 21.61 233 161 1
2025-01-06 09:11:20 21.51 233 149 1
2025-01-06 09:11:21 21.55 233 160 1
2025-01-06 09:11:23 21.39 233 154 1
2025-01-06 09:11:24 21.39 233 148 1
2025-01-06 09:11:25 21.63 233 161 1
2025-01-06 09:11:26 21.51 233 155 1
2025-01-06 09:11:27 21.57 233 152 1
2025-01-06 09:11:28 21.79 233 160 1
2025-01-06 09:11:29 21.63 233 155 1
2025-01-06 09:11:30 21.51 233 156 1
2025-01-06 09:11:31 21.67 233 149 1
2025-01-06 09:11:32 21.73 233 163 1
2025-01-06 09:11:33 21.49 231 158 1
2025-01-06 09:11:34 21.63 231 148 1
2025-01-06 09:11:35 21.61 231 160 1
2025-01-06 09:11:36 21.71 231 150 1
2025-01-06 09:11:37 21.67 231 156 1
2025-01-06 09:11:38 21.49 231 155 1
2025-01-06 09:11:39 21.63 231 156 1
2025-01-06 09:11:40 21.49 231 152 1
2025-01-06 09:11:41 21.63 231 159 1
2025-01-06 09:11:43 21.77 231 156 1
2025-01-06 09:11:44 21.51 231 156 1
2025-01-06 09:11:45 21.63 231 153 1
2025-01-06 09:11:46 21.49 231 155 1
2025-01-06 09:11:47 21.43 231 152 1
2025-01-06 09:11:48 21.57 231 154 1
2025-01-06 09:11:49 21.45 231 156 1
2025-01-06 09:11:50 21.67 231 151 1
2025-01-06 09:11:51 21.51 232 158 1
2025-01-06 09:11:52 21.57 232 156 1
2025-01-06 09:11:53 21.49 232 154 1
2025-01-06 09:11:54 21.63 232 163 1
2025-01-06 09:11:55 21.55 232 148 1
2025-01-06 09:11:56 21.55 232 150 1
2025-01-06 09:11:57 21.51 232 151 1
2025-01-06 09:11:58 21.55 232 155 1
2025-01-06 09:11:59 21.51 232 158 1
2025-01-06 09:12:00 21.55 232 149 1
2025-01-06 09:12:01 21.51 232 152 1
2025-01-06 09:12:02 21.63 232 149 1
2025-01-06 09:12:04 21.55 232 141 1
2025-01-06 09:12:05 21.49 232 144 1
2025-01-06 09:12:06 21.61 232 148 1
2025-01-06 09:12:07 21.79 232 150 1
2025-01-06 09:12:08 21.45 232 150 1
2025-01-06 09:12:09 21.57 232 147 1
2025-01-06 09:12:10 21.67 232 143 1
2025-01-06 09:12:11 21.63 232 154 1
2025-01-06 09:12:12 21.79 232 151 1
2025-01-06 09:12:13 21.57 232 163 1
2025-01-06 09:12:14 21.77 232 142 1
2025-01-06 09:12:15 21.29 232 164 1
2025-01-06 09:12:16 21.55 232 158 1
2025-01-06 09:12:17 21.51 232 156 1
2025-01-06 09:12:18 21.63 232 159 1
2025-01-06 09:12:19 21.57 232 156 1
2025-01-06 09:12:20 21.83 232 149 1
2025-01-06 09:12:21 21.55 232 151 1
2025-01-06 09:12:22 21.45 232 159 1
2025-01-06 09:12:24 21.95 232 148 1
2025-01-06 09:12:25 21.63 232 151 1
2025-01-06 09:12:26 21.55 232 152 1
2025-01-06 09:12:27 21.37 232 153 1
2025-01-06 09:12:28 21.71 232 156 1
2025-01-06 09:12:29 21.37 232 155 1
2025-01-06 09:12:30 21.63 232 156 1
2025-01-06 09:12:31 21.45 232 153 1
2025-01-06 09:12:32 21.79 232 154 1
2025-01-06 09:12:33 21.33 232 149 1
2025-01-06 09:12:34 21.51 232 151 1
2025-01-06 09:12:35 21.49 232 159 1
2025-01-06 09:12:36 21.51 232 161 1
2025-01-06 09:12:37 21.45 232 156 1
