Fecha Hora Temperatura(ºC) Distancia(mm) Madera
2025/1/22 9:37:31 20.15 294.00 0
2025/1/22 9:37:31 20.09 294.00 0
2025/1/22 9:37:31 20.15 294.00 0
2025/1/22 9:37:32 20.15 294.00 0
2025/1/22 9:37:32 20.17 294.00 0
2025/1/22 9:37:32 20.13 294.00 0
2025/1/22 9:37:32 20.15 293.00 0
2025/1/22 9:37:33 20.15 293.00 0
2025/1/22 9:37:33 20.11 294.00 0
2025/1/22 9:37:33 20.15 294.00 0
2025/1/22 9:37:33 20.11 294.00 0
2025/1/22 9:37:33 20.15 294.00 0
2025/1/22 9:37:34 20.15 294.00 0
2025/1/22 9:37:34 20.13 294.00 0
2025/1/22 9:37:34 20.09 294.00 0
2025/1/22 9:37:34 20.15 294.00 0
2025/1/22 9:37:35 20.17 294.00 0
2025/1/22 9:37:35 20.13 294.00 0
2025/1/22 9:37:35 20.19 294.00 0
2025/1/22 9:37:35 20.15 294.00 0
2025/1/22 9:37:36 20.13 294.00 0
2025/1/22 9:37:36 20.19 294.00 0
2025/1/22 9:37:36 20.13 294.00 0
2025/1/22 9:37:36 20.17 294.00 0
2025/1/22 9:37:37 20.15 294.00 0
2025/1/22 9:37:37 20.15 294.00 0
2025/1/22 9:37:37 20.15 294.00 0
2025/1/22 9:37:37 20.21 294.00 0
2025/1/22 9:37:37 20.17 294.00 0
2025/1/22 9:37:38 20.19 294.00 0
2025/1/22 9:37:38 20.13 294.00 0
2025/1/22 9:37:38 20.19 294.00 0
2025/1/22 9:37:38 20.23 293.00 0
2025/1/22 9:37:39 20.17 293.00 0
2025/1/22 9:37:39 20.15 293.00 0
2025/1/22 9:37:39 20.19 294.00 0
2025/1/22 9:37:39 20.15 294.00 0
2025/1/22 9:37:40 20.17 294.00 0
2025/1/22 9:37:40 20.17 294.00 0
2025/1/22 9:37:40 20.13 294.00 0
2025/1/22 9:37:40 20.17 294.00 0
2025/1/22 9:37:41 20.09 294.00 0
2025/1/22 9:37:41 20.25 294.00 0
2025/1/22 9:37:41 20.15 294.00 0
2025/1/22 9:37:41 20.19 294.00 0
2025/1/22 9:37:42 20.15 294.00 0
2025/1/22 9:37:42 20.19 294.00 0
2025/1/22 9:37:42 20.07 294.00 0
2025/1/22 9:37:42 20.15 294.00 0
2025/1/22 9:37:42 20.15 294.00 0
2025/1/22 9:37:43 20.15 294.00 0
2025/1/22 9:37:43 20.15 294.00 0
2025/1/22 9:37:43 20.19 294.00 0
2025/1/22 9:37:43 20.25 294.00 0
2025/1/22 9:37:44 20.15 294.00 0
2025/1/22 9:37:44 20.19 294.00 0
2025/1/22 9:37:44 20.17 294.00 0
2025/1/22 9:37:44 20.17 294.00 0
2025/1/22 9:37:45 20.17 294.00 0
2025/1/22 9:37:45 20.13 294.00 0
2025/1/22 9:37:45 20.15 293.00 0
2025/1/22 9:37:45 20.13 293.00 0
2025/1/22 9:37:46 20.19 293.00 0
2025/1/22 9:37:46 20.17 293.00 0
2025/1/22 9:37:46 20.17 293.00 0
2025/1/22 9:37:46 20.15 293.00 0
2025/1/22 9:37:46 20.21 293.00 0
2025/1/22 9:37:47 20.17 293.00 0
2025/1/22 9:37:47 20.19 293.00 0
2025/1/22 9:37:47 20.17 294.00 0
2025/1/22 9:37:47 20.07 294.00 0
2025/1/22 9:37:48 20.13 294.00 0
2025/1/22 9:37:48 20.27 294.00 0
2025/1/22 9:37:48 20.17 294.00 0
2025/1/22 9:37:48 20.29 294.00 0
2025/1/22 9:37:49 20.11 294.00 0
2025/1/22 9:37:49 20.15 294.00 0
2025/1/22 9:37:49 20.25 294.00 0
2025/1/22 9:37:49 20.15 294.00 0
2025/1/22 9:37:50 20.09 293.00 0
2025/1/22 9:37:50 20.23 293.00 0
2025/1/22 9:37:50 20.17 293.00 0
2025/1/22 9:37:50 20.21 293.00 0
2025/1/22 9:37:50 20.17 294.00 0
2025/1/22 9:37:51 20.05 294.00 0
2025/1/22 9:37:51 20.19 294.00 0
2025/1/22 9:37:51 20.17 294.00 0
2025/1/22 9:37:51 20.21 294.00 0
2025/1/22 9:37:52 20.17 294.00 0
2025/1/22 9:37:52 20.17 294.00 0
2025/1/22 9:37:52 20.23 294.00 0
2025/1/22 9:37:52 20.17 294.00 0
2025/1/22 9:37:53 20.19 293.00 0
2025/1/22 9:37:53 20.21 293.00 0
2025/1/22 9:37:53 20.19 294.00 0
2025/1/22 9:37:53 20.15 294.00 0
2025/1/22 9:37:54 20.25 294.00 0
2025/1/22 9:37:54 20.15 294.00 0
2025/1/22 9:37:54 20.17 294.00 0
2025/1/22 9:37:54 20.23 294.00 0
2025/1/22 9:37:54 20.21 294.00 0
