Fecha,Hora,Corriente(A)
22/1/2025,15:13:37,-0.07
22/1/2025,15:13:37,-0.23
22/1/2025,15:13:37,-0.38
22/1/2025,15:13:37,0.08
22/1/2025,15:13:37,-0.38
22/1/2025,15:13:37,-0.38
22/1/2025,15:13:37,-0.38
22/1/2025,15:13:38,-0.07
22/1/2025,15:13:38,-0.38
22/1/2025,15:13:38,0.08
22/1/2025,15:13:38,-0.07
22/1/2025,15:13:38,-0.07
22/1/2025,15:13:38,-0.38
22/1/2025,15:13:38,-0.38
22/1/2025,15:13:38,-0.23
22/1/2025,15:13:38,-0.23
22/1/2025,15:13:38,-0.38
22/1/2025,15:13:39,-0.23
22/1/2025,15:13:39,-0.23
22/1/2025,15:13:39,0.08
22/1/2025,15:13:39,-0.38
22/1/2025,15:13:39,-0.23
22/1/2025,15:13:39,-0.38
22/1/2025,15:13:39,-0.23
22/1/2025,15:13:39,-0.38
22/1/2025,15:13:39,-1.46
22/1/2025,15:13:39,0.08
22/1/2025,15:13:40,-0.07
22/1/2025,15:13:40,-0.38
22/1/2025,15:13:40,-0.38
22/1/2025,15:13:40,0.08
22/1/2025,15:13:40,-0.23
22/1/2025,15:13:40,-0.23
22/1/2025,15:13:40,-0.38
22/1/2025,15:13:40,-0.07
22/1/2025,15:13:40,0.08
22/1/2025,15:13:40,-0.38
22/1/2025,15:13:41,-0.38
22/1/2025,15:13:41,0.08
22/1/2025,15:13:41,0.08
22/1/2025,15:13:41,-0.38
22/1/2025,15:13:41,-0.23
22/1/2025,15:13:41,-0.38
22/1/2025,15:13:41,-0.23
22/1/2025,15:13:41,-0.07
22/1/2025,15:13:41,-0.07
22/1/2025,15:13:41,-0.38
22/1/2025,15:13:42,-0.23
22/1/2025,15:13:42,-0.38
22/1/2025,15:13:42,-0.23
22/1/2025,15:13:42,-0.38
22/1/2025,15:13:42,-0.23
22/1/2025,15:13:42,-0.07
22/1/2025,15:13:42,-0.38
22/1/2025,15:13:42,-0.07
22/1/2025,15:13:42,-0.23
22/1/2025,15:13:42,-0.38
22/1/2025,15:13:43,-0.38
22/1/2025,15:13:43,-0.07
22/1/2025,15:13:43,-0.07
22/1/2025,15:13:43,-0.38
22/1/2025,15:13:43,-0.23
22/1/2025,15:13:43,-0.07
22/1/2025,15:13:43,0.08
22/1/2025,15:13:43,-0.23
22/1/2025,15:13:43,-0.23
22/1/2025,15:13:43,-0.38
22/1/2025,15:13:44,-0.23
22/1/2025,15:13:44,-0.38
22/1/2025,15:13:44,-0.38
22/1/2025,15:13:44,-0.38
22/1/2025,15:13:44,-0.23
22/1/2025,15:13:44,-0.23
22/1/2025,15:13:44,-0.38
22/1/2025,15:13:44,-0.07
22/1/2025,15:13:44,-0.23
22/1/2025,15:13:44,-0.38
22/1/2025,15:13:45,-0.07
22/1/2025,15:13:45,-0.07
22/1/2025,15:13:45,-0.07
22/1/2025,15:13:45,-0.38
22/1/2025,15:13:45,-0.07
22/1/2025,15:13:45,-0.38
22/1/2025,15:13:45,-0.23
22/1/2025,15:13:45,-0.38
22/1/2025,15:13:45,-0.38
22/1/2025,15:13:45,-0.23
22/1/2025,15:13:46,-0.23
22/1/2025,15:13:46,-0.07
22/1/2025,15:13:46,-0.23
22/1/2025,15:13:46,-0.23
22/1/2025,15:13:46,-0.23
22/1/2025,15:13:46,-0.07
22/1/2025,15:13:46,-0.07
22/1/2025,15:13:46,-0.23
22/1/2025,15:13:46,-0.23
22/1/2025,15:13:46,-0.07
22/1/2025,15:13:47,-0.07
22/1/2025,15:13:47,-0.38
22/1/2025,15:13:47,-0.07
22/1/2025,15:13:47,0.08
22/1/2025,15:13:47,-0.07
22/1/2025,15:13:47,-0.07
22/1/2025,15:13:47,-0.23
22/1/2025,15:13:47,-0.38
22/1/2025,15:13:47,-0.38
22/1/2025,15:13:47,0.08
22/1/2025,15:13:48,0.08
22/1/2025,15:13:48,-0.38
22/1/2025,15:13:48,-0.23
22/1/2025,15:13:48,0.08
22/1/2025,15:13:48,-0.23
22/1/2025,15:13:48,-1.46
22/1/2025,15:13:48,-0.38
22/1/2025,15:13:48,-0.38
22/1/2025,15:13:48,-0.23
22/1/2025,15:13:48,-0.23
22/1/2025,15:13:49,-0.07
22/1/2025,15:13:49,-0.07
22/1/2025,15:13:49,-0.23
22/1/2025,15:13:49,-0.38
22/1/2025,15:13:49,-0.23
22/1/2025,15:13:49,-0.23
22/1/2025,15:13:49,-0.23
22/1/2025,15:13:49,-0.38
22/1/2025,15:13:49,-0.23
22/1/2025,15:13:49,-0.23
22/1/2025,15:13:50,-0.54
22/1/2025,15:13:50,-0.07
22/1/2025,15:13:50,-0.38
22/1/2025,15:13:50,-0.07
22/1/2025,15:13:50,-0.23
22/1/2025,15:13:50,-0.38
22/1/2025,15:13:50,-0.38
22/1/2025,15:13:50,-0.23
22/1/2025,15:13:50,0.08
22/1/2025,15:13:50,-0.38
22/1/2025,15:13:51,-0.07
22/1/2025,15:13:51,-0.23
22/1/2025,15:13:51,-0.07
22/1/2025,15:13:51,-0.38
22/1/2025,15:13:51,-1.46
22/1/2025,15:13:51,-0.23
22/1/2025,15:13:51,-0.38
22/1/2025,15:13:51,-0.38
22/1/2025,15:13:51,-0.38
22/1/2025,15:13:51,-0.07
22/1/2025,15:13:52,-0.23
22/1/2025,15:13:52,-0.07
22/1/2025,15:13:52,-0.23
22/1/2025,15:13:52,-0.23
22/1/2025,15:13:52,-0.07
22/1/2025,15:13:52,-0.23
22/1/2025,15:13:52,-0.07
22/1/2025,15:13:52,-0.07
22/1/2025,15:13:52,0.08
22/1/2025,15:13:53,-0.07
22/1/2025,15:13:53,-0.23
22/1/2025,15:13:53,-0.23
22/1/2025,15:13:53,-0.23
22/1/2025,15:13:53,-0.07
22/1/2025,15:13:53,-0.38
22/1/2025,15:13:53,-0.38
22/1/2025,15:13:53,-0.07
22/1/2025,15:13:53,-0.07
22/1/2025,15:13:53,-0.07
22/1/2025,15:13:53,-0.23
22/1/2025,15:13:54,-0.23
22/1/2025,15:13:54,-0.23
22/1/2025,15:13:54,-0.23
22/1/2025,15:13:54,-0.23
22/1/2025,15:13:54,-0.23
22/1/2025,15:13:54,-0.38
22/1/2025,15:13:54,-0.38
22/1/2025,15:13:54,0.08
22/1/2025,15:13:54,-0.07
22/1/2025,15:13:55,-0.23
22/1/2025,15:13:55,-0.23
22/1/2025,15:13:55,-0.07
22/1/2025,15:13:55,-0.07
22/1/2025,15:13:55,-0.38
22/1/2025,15:13:55,-0.38
22/1/2025,15:13:55,-0.23
22/1/2025,15:13:55,-0.07
22/1/2025,15:13:55,-0.38
22/1/2025,15:13:55,-0.38
22/1/2025,15:13:55,-0.38
22/1/2025,15:13:56,-0.23
22/1/2025,15:13:56,-0.23
22/1/2025,15:13:56,-0.38
22/1/2025,15:13:56,-0.38
22/1/2025,15:13:56,-0.23
22/1/2025,15:13:56,-0.38
22/1/2025,15:13:56,-0.07
22/1/2025,15:13:56,-0.38
22/1/2025,15:13:56,-0.07
22/1/2025,15:13:57,-0.38
22/1/2025,15:13:57,-0.07
22/1/2025,15:13:57,-0.23
22/1/2025,15:13:57,0.08
22/1/2025,15:13:57,-0.38
22/1/2025,15:13:57,-0.38
22/1/2025,15:13:57,-0.38
22/1/2025,15:13:57,-0.38
22/1/2025,15:13:57,-0.07
22/1/2025,15:13:57,-0.38
22/1/2025,15:13:58,0.08
22/1/2025,15:13:58,-0.07
22/1/2025,15:13:58,-0.38
22/1/2025,15:13:58,-0.23
22/1/2025,15:13:58,-0.23
22/1/2025,15:13:58,0.08
22/1/2025,15:13:58,-0.07
22/1/2025,15:13:58,-0.07
22/1/2025,15:13:58,-0.38
22/1/2025,15:13:58,-0.07
22/1/2025,15:13:59,-0.38
22/1/2025,15:13:59,-0.38
22/1/2025,15:13:59,-0.07
22/1/2025,15:13:59,0.08
22/1/2025,15:13:59,-0.07
22/1/2025,15:13:59,-0.23
22/1/2025,15:13:59,-0.23
22/1/2025,15:13:59,-0.23
22/1/2025,15:13:59,-0.23
22/1/2025,15:13:59,-0.23
22/1/2025,15:14:00,-0.23
22/1/2025,15:14:00,-0.23
22/1/2025,15:14:00,-0.54
22/1/2025,15:14:00,-0.23
22/1/2025,15:14:00,-0.38
22/1/2025,15:14:00,-0.23
22/1/2025,15:14:00,-0.38
22/1/2025,15:14:00,-0.23
22/1/2025,15:14:00,-0.38
22/1/2025,15:14:00,-0.23
22/1/2025,15:14:01,-0.07
22/1/2025,15:14:01,-0.38
22/1/2025,15:14:01,-0.23
22/1/2025,15:14:01,-0.23
22/1/2025,15:14:01,-0.38
22/1/2025,15:14:01,-0.07
22/1/2025,15:14:01,-0.38
22/1/2025,15:14:01,-0.07
22/1/2025,15:14:01,-0.38
22/1/2025,15:14:01,-0.38
22/1/2025,15:14:02,-0.38
22/1/2025,15:14:02,-0.07
22/1/2025,15:14:02,-0.38
22/1/2025,15:14:02,-0.07
22/1/2025,15:14:02,0.08
22/1/2025,15:14:02,-0.07
22/1/2025,15:14:02,-0.38
22/1/2025,15:14:02,-0.23
22/1/2025,15:14:02,-0.07
22/1/2025,15:14:02,-0.23
22/1/2025,15:14:03,-0.38
22/1/2025,15:14:03,-0.85
22/1/2025,15:14:03,-0.07
22/1/2025,15:14:03,-0.23
22/1/2025,15:14:03,-0.38
22/1/2025,15:14:03,-0.38
22/1/2025,15:14:03,-0.38
22/1/2025,15:14:03,-0.23
22/1/2025,15:14:03,-0.23
22/1/2025,15:14:03,-0.38
22/1/2025,15:14:04,-0.23
22/1/2025,15:14:04,-0.23
22/1/2025,15:14:04,-0.38
22/1/2025,16:16:06,-0.85
22/1/2025,16:16:06,-0.38
22/1/2025,16:16:06,-0.07
22/1/2025,16:16:06,-0.23
22/1/2025,16:16:06,-0.38
22/1/2025,16:16:06,-0.23
22/1/2025,16:16:06,-0.38
22/1/2025,16:16:06,-0.23
22/1/2025,16:16:06,0.08
22/1/2025,16:16:07,-0.23
22/1/2025,16:16:07,-0.07
22/1/2025,16:16:07,-0.23
22/1/2025,16:16:07,-0.23
22/1/2025,16:16:07,-0.38
22/1/2025,16:16:07,-0.23
22/1/2025,16:16:07,-0.38
22/1/2025,16:16:07,-0.38
22/1/2025,16:16:07,-0.38
22/1/2025,16:16:07,-0.85
22/1/2025,16:16:08,-0.38
22/1/2025,16:16:08,-0.23
22/1/2025,16:16:08,-0.07
22/1/2025,16:16:08,-0.38
22/1/2025,16:16:08,-0.07
22/1/2025,16:16:08,-0.07
22/1/2025,16:16:08,-0.38
22/1/2025,16:16:08,-0.23
22/1/2025,16:16:08,-1.46
22/1/2025,16:16:08,-0.07
22/1/2025,16:16:09,-0.38
22/1/2025,16:16:09,-0.23
22/1/2025,16:16:09,-0.38
22/1/2025,16:16:09,-0.23
22/1/2025,16:16:09,-0.23
22/1/2025,16:16:09,-0.38
22/1/2025,16:16:09,-0.38
22/1/2025,16:16:09,0.08
22/1/2025,16:16:09,-0.07
22/1/2025,16:16:09,-0.38
22/1/2025,16:16:10,-0.23
22/1/2025,16:16:10,-0.07
22/1/2025,16:16:10,-0.07
22/1/2025,16:16:10,-0.23
22/1/2025,16:16:10,-0.38
22/1/2025,16:16:10,-0.23
22/1/2025,16:16:10,-0.38
22/1/2025,16:16:10,-1
22/1/2025,16:16:10,-0.07
22/1/2025,16:16:10,-0.07
22/1/2025,16:16:11,-0.38
22/1/2025,16:16:11,-0.38
22/1/2025,16:16:11,-0.07
22/1/2025,16:16:11,-0.07
22/1/2025,16:16:11,-0.38
22/1/2025,16:16:11,-0.38
22/1/2025,16:16:11,-0.23
22/1/2025,16:16:11,-1.46
22/1/2025,16:16:11,-0.38
22/1/2025,16:16:11,-0.38
22/1/2025,16:16:12,-0.38
22/1/2025,16:16:12,-0.07
22/1/2025,16:16:12,-0.07
22/1/2025,16:16:12,-0.23
22/1/2025,16:16:12,-0.23
22/1/2025,16:16:12,-0.23
22/1/2025,16:16:12,-0.07
22/1/2025,16:16:12,-0.38
22/1/2025,16:16:12,-0.23
22/1/2025,16:16:12,-0.38
22/1/2025,16:16:13,-0.07
22/1/2025,16:16:13,-0.07
22/1/2025,16:16:13,-0.23
22/1/2025,16:16:13,0.08
22/1/2025,16:16:13,-0.07
22/1/2025,16:16:13,-0.38
22/1/2025,16:16:13,-0.07
22/1/2025,16:16:13,-0.23
22/1/2025,16:16:13,-0.38
22/1/2025,16:16:13,-0.38
22/1/2025,16:16:14,0.08
22/1/2025,16:16:14,0.08
22/1/2025,16:16:14,-0.23
22/1/2025,16:16:14,-0.38
22/1/2025,16:16:14,-0.07
22/1/2025,16:16:14,-0.07
22/1/2025,16:16:14,0.08
22/1/2025,16:16:14,-0.23
22/1/2025,16:16:14,-0.38
22/1/2025,16:16:14,-0.38
22/1/2025,16:16:15,-0.38
22/1/2025,16:16:15,-0.38
22/1/2025,16:16:15,0.08
22/1/2025,16:16:15,-0.23
22/1/2025,16:16:15,-0.23
22/1/2025,16:16:15,-0.38
22/1/2025,16:16:15,-0.38
22/1/2025,16:16:15,-0.23
22/1/2025,16:16:15,-0.38
22/1/2025,16:16:15,-0.07
22/1/2025,16:16:16,-0.07
22/1/2025,16:16:16,-0.38
22/1/2025,16:16:16,-0.07
22/1/2025,16:16:16,-0.38
22/1/2025,16:16:16,-0.38
22/1/2025,16:16:16,-0.23
22/1/2025,16:16:16,-0.07
22/1/2025,16:16:16,-0.23
22/1/2025,16:16:16,-0.38
22/1/2025,16:16:16,-0.23
22/1/2025,16:16:17,0.08
22/1/2025,16:16:17,-0.07
22/1/2025,16:16:17,-0.07
22/1/2025,16:16:17,-0.38
22/1/2025,16:16:17,-0.38
22/1/2025,16:16:17,-0.07
22/1/2025,16:16:17,-0.07
22/1/2025,16:16:17,-0.38
22/1/2025,16:16:17,-0.38
22/1/2025,16:16:17,-0.38
22/1/2025,16:16:18,-0.07
22/1/2025,16:16:18,-0.38
22/1/2025,16:16:18,-0.38
22/1/2025,16:16:18,-0.07
22/1/2025,16:16:18,-0.38
22/1/2025,16:16:18,-0.38
22/1/2025,16:16:18,-0.38
22/1/2025,16:16:18,-0.23
22/1/2025,16:16:18,-0.23
22/1/2025,16:16:18,-0.23
22/1/2025,16:16:19,-0.07
22/1/2025,16:16:19,-0.23
22/1/2025,16:16:19,0.08
22/1/2025,16:16:19,-0.38
22/1/2025,16:16:19,-0.54
22/1/2025,16:16:19,-0.38
22/1/2025,16:16:19,-0.38
22/1/2025,16:16:19,-0.07
22/1/2025,16:16:19,-0.23
22/1/2025,16:16:19,-0.38
22/1/2025,16:16:20,-0.38
22/1/2025,16:16:20,-0.23
22/1/2025,16:16:20,-0.07
22/1/2025,16:16:20,-0.38
22/1/2025,16:16:20,-0.23
22/1/2025,16:16:20,-0.38
22/1/2025,16:16:20,-0.54
22/1/2025,16:16:20,-0.07
22/1/2025,16:16:20,-0.23
22/1/2025,16:16:21,-0.38
22/1/2025,16:16:21,-0.38
22/1/2025,16:16:21,-0.38
22/1/2025,16:16:21,-0.07
22/1/2025,16:16:21,-0.38
22/1/2025,16:16:21,-0.38
22/1/2025,16:16:21,-0.07
22/1/2025,16:16:21,-0.23
22/1/2025,16:16:21,-0.38
22/1/2025,16:16:21,-0.23
22/1/2025,16:16:21,-0.38
22/1/2025,16:16:22,-0.38
22/1/2025,16:16:22,-0.38
22/1/2025,16:16:22,-0.38
22/1/2025,16:16:22,-0.38
22/1/2025,16:16:22,-0.23
22/1/2025,16:16:22,-0.38
22/1/2025,16:16:22,-0.07
22/1/2025,16:16:22,-0.07
22/1/2025,16:16:22,-0.38
22/1/2025,16:16:23,-0.23
22/1/2025,16:16:23,-0.07
22/1/2025,16:16:23,-0.38
22/1/2025,16:16:23,-0.23
22/1/2025,16:16:23,-1
22/1/2025,16:16:23,-0.07
22/1/2025,16:16:23,-0.23
22/1/2025,16:16:23,-0.38
22/1/2025,16:16:23,-0.38
22/1/2025,16:16:23,-0.23
22/1/2025,16:16:23,-0.23
22/1/2025,16:16:24,-0.38
22/1/2025,16:16:24,-0.23
22/1/2025,16:16:24,-0.23
22/1/2025,16:16:24,0.08
22/1/2025,16:16:24,-0.23
22/1/2025,16:16:24,-0.07
22/1/2025,16:16:24,-0.38
22/1/2025,16:16:24,-0.23
22/1/2025,16:16:24,0.08
22/1/2025,16:16:25,-0.38
22/1/2025,16:16:25,-0.07
22/1/2025,16:16:25,-0.38
22/1/2025,16:16:25,-0.38
22/1/2025,16:16:25,-0.38
22/1/2025,16:16:25,-0.07
22/1/2025,16:16:25,-0.07
22/1/2025,16:16:25,-0.38
22/1/2025,16:16:25,-0.38
22/1/2025,16:16:25,-0.38
22/1/2025,16:16:26,0.08
22/1/2025,16:16:26,-0.38
22/1/2025,16:16:26,-0.38
22/1/2025,16:16:26,-1.31
22/1/2025,16:16:26,-0.07
22/1/2025,16:16:26,-0.23
22/1/2025,16:16:26,-0.23
22/1/2025,16:16:26,-0.38
22/1/2025,16:16:26,-0.23
22/1/2025,16:16:26,-0.23
22/1/2025,16:16:27,-0.38
22/1/2025,16:16:27,-0.07
22/1/2025,16:16:27,-0.38
22/1/2025,16:16:27,-0.23
22/1/2025,16:16:27,-0.07
22/1/2025,16:16:27,-0.23
22/1/2025,16:16:27,-0.23
22/1/2025,16:16:27,-0.38
22/1/2025,16:16:27,-0.38
22/1/2025,16:16:27,-0.54
22/1/2025,16:16:28,-0.23
22/1/2025,16:16:28,0.08
22/1/2025,16:16:28,-0.07
22/1/2025,16:16:28,-0.38
22/1/2025,16:16:28,-0.07
22/1/2025,16:16:28,-0.07
22/1/2025,16:16:28,-0.38
22/1/2025,16:16:28,-0.38
22/1/2025,16:16:28,-0.23
22/1/2025,16:16:28,0.08
22/1/2025,16:16:29,-0.38
22/1/2025,16:16:29,-0.38
22/1/2025,16:16:29,-0.07
22/1/2025,16:16:29,-0.23
22/1/2025,16:16:29,-0.38
22/1/2025,16:16:29,-0.38
22/1/2025,16:16:29,-0.23
22/1/2025,16:16:29,-0.38
22/1/2025,16:16:29,-0.38
22/1/2025,16:16:29,-0.38
22/1/2025,16:16:30,0.08
22/1/2025,16:16:30,0.08
22/1/2025,16:16:30,-0.07
22/1/2025,16:16:30,-0.38
22/1/2025,16:16:30,-0.07
22/1/2025,16:16:30,-0.23
22/1/2025,16:16:30,-0.23
22/1/2025,16:16:30,-0.07
22/1/2025,16:16:30,0.08
22/1/2025,16:16:30,-0.07
22/1/2025,16:16:31,-0.38
22/1/2025,16:16:31,-0.38
22/1/2025,16:16:31,-0.23
22/1/2025,16:16:31,-0.23
22/1/2025,16:16:31,-0.38
22/1/2025,16:16:31,-0.54
22/1/2025,16:16:31,-0.23
22/1/2025,16:16:31,-0.38
22/1/2025,16:16:31,-0.07
22/1/2025,16:16:31,-0.07
22/1/2025,16:16:32,-0.23
22/1/2025,16:16:32,0.08
22/1/2025,16:16:32,-0.23
22/1/2025,16:16:32,-0.23
22/1/2025,16:16:32,-0.23
22/1/2025,16:16:32,-0.07
22/1/2025,16:16:32,-0.23
22/1/2025,16:16:32,-0.38
22/1/2025,16:16:32,-0.23
22/1/2025,16:16:32,-0.38
22/1/2025,16:16:33,-0.07
22/1/2025,16:16:33,-0.38
22/1/2025,16:16:33,-0.38
22/1/2025,16:16:33,-0.23
22/1/2025,16:16:33,-0.23
22/1/2025,16:16:33,-0.07
22/1/2025,16:16:33,-0.54
22/1/2025,16:16:33,-0.54
22/1/2025,16:16:33,-0.38
22/1/2025,16:16:33,-0.23
22/1/2025,16:16:34,-0.38
22/1/2025,16:16:34,-0.38
22/1/2025,16:16:34,-0.38
22/1/2025,16:16:34,-0.38
22/1/2025,16:16:34,-0.07
22/1/2025,16:16:34,-0.38
22/1/2025,16:16:34,-0.38
22/1/2025,16:16:34,-0.23
22/1/2025,16:16:34,-0.23
22/1/2025,16:16:34,-0.07
22/1/2025,16:16:35,-0.07
22/1/2025,16:16:35,-0.23
22/1/2025,16:16:35,-0.38
22/1/2025,16:16:35,-0.38
22/1/2025,16:16:35,-0.38
22/1/2025,16:16:35,-0.07
22/1/2025,16:16:35,-0.07
22/1/2025,16:16:35,-0.38
22/1/2025,16:16:35,0.08
22/1/2025,16:16:35,-0.38
22/1/2025,16:16:36,-0.38
22/1/2025,16:16:36,-0.38
22/1/2025,16:16:36,-0.38
22/1/2025,16:16:36,-0.07
22/1/2025,16:16:36,-0.38
22/1/2025,16:16:36,-0.38
22/1/2025,16:16:36,-0.38
22/1/2025,16:16:36,-0.23
22/1/2025,16:16:36,-0.23
22/1/2025,16:16:36,-0.23
22/1/2025,16:16:37,-0.38
22/1/2025,16:16:37,-0.38
22/1/2025,16:16:37,-0.23
22/1/2025,16:16:37,-0.07
22/1/2025,16:16:37,-0.38
22/1/2025,16:16:37,-0.38
22/1/2025,16:16:37,-0.38
22/1/2025,16:16:37,-0.07
22/1/2025,16:16:37,-0.23
22/1/2025,16:16:37,0.08
22/1/2025,16:16:38,-0.38
22/1/2025,16:16:38,-0.38
22/1/2025,16:16:38,-0.23
22/1/2025,16:16:38,-0.23
22/1/2025,16:16:38,-0.38
22/1/2025,16:16:38,-0.38
22/1/2025,16:16:38,-0.07
22/1/2025,16:16:38,-0.07
22/1/2025,16:16:38,-0.38
22/1/2025,16:16:38,-0.38
22/1/2025,16:16:39,-0.07
22/1/2025,16:16:39,0.08
22/1/2025,16:16:39,0.08
22/1/2025,16:16:39,-0.38
22/1/2025,16:16:39,-0.38
22/1/2025,16:16:39,-0.38
22/1/2025,16:16:39,-0.38
22/1/2025,16:16:39,-0.38
22/1/2025,16:16:39,-0.38
22/1/2025,16:16:39,-0.23
22/1/2025,16:16:40,-0.38
22/1/2025,16:16:40,-0.54
22/1/2025,16:16:40,-0.07
22/1/2025,16:16:40,-0.07
22/1/2025,16:16:40,-0.23
22/1/2025,16:16:40,-0.23
22/1/2025,16:16:40,-0.23
22/1/2025,16:16:40,-0.07
22/1/2025,16:16:40,-1.77
22/1/2025,16:16:40,0.08
22/1/2025,16:16:41,-0.38
22/1/2025,16:16:41,-0.23
22/1/2025,16:16:41,-0.38
22/1/2025,16:16:41,-0.38
22/1/2025,16:16:41,-0.38
22/1/2025,16:16:41,-0.23
22/1/2025,16:16:41,-0.38
22/1/2025,16:16:41,-0.38
22/1/2025,16:16:41,0.08
22/1/2025,16:16:41,-0.23
22/1/2025,16:16:42,-0.23
22/1/2025,16:16:42,-0.23
22/1/2025,16:16:42,-0.23
22/1/2025,16:16:42,-0.07
22/1/2025,16:16:42,-1
22/1/2025,16:16:42,-0.23
22/1/2025,16:16:42,-0.38
22/1/2025,16:16:42,-0.07
22/1/2025,16:16:42,0.08
22/1/2025,16:16:42,-0.38
22/1/2025,16:16:43,-0.07
22/1/2025,16:16:43,-0.07
22/1/2025,16:16:43,-0.38
22/1/2025,16:16:43,-0.38
22/1/2025,16:16:43,-0.07
22/1/2025,16:16:43,-0.23
22/1/2025,16:16:43,-0.23
22/1/2025,16:16:43,-1.77
22/1/2025,16:16:43,-0.07
22/1/2025,16:16:43,-0.23
22/1/2025,16:16:44,-0.23
22/1/2025,16:16:44,-0.38
22/1/2025,16:16:44,-0.54
22/1/2025,16:16:44,-0.23
22/1/2025,16:16:44,-0.38
22/1/2025,16:16:44,-0.23
22/1/2025,16:16:44,-0.07
22/1/2025,16:16:44,-0.23
22/1/2025,16:16:44,-0.23
22/1/2025,16:16:44,-0.07
22/1/2025,16:16:45,-0.23
22/1/2025,16:16:45,-0.38
22/1/2025,16:16:45,-0.38
22/1/2025,16:16:45,-0.38
22/1/2025,16:16:45,-0.23
22/1/2025,16:16:45,-0.23
22/1/2025,16:16:45,-0.38
22/1/2025,16:16:45,-0.23
22/1/2025,16:16:45,-0.38
22/1/2025,16:16:45,-0.23
22/1/2025,16:16:46,-0.38
22/1/2025,16:16:46,-0.38
22/1/2025,16:16:46,-0.23
22/1/2025,16:16:46,0.08
22/1/2025,16:16:46,-0.38
22/1/2025,16:16:46,-0.07
22/1/2025,16:16:46,-0.38
22/1/2025,16:16:46,-0.23
22/1/2025,16:16:46,-0.38
22/1/2025,16:16:46,-0.38
22/1/2025,16:16:47,-0.38
22/1/2025,16:16:47,-0.38
22/1/2025,16:16:47,-1.15
22/1/2025,16:16:47,-0.38
22/1/2025,16:16:47,-0.38
22/1/2025,16:16:47,-0.38
22/1/2025,16:16:47,-0.07
22/1/2025,16:16:47,-0.23
22/1/2025,16:16:47,-0.38
22/1/2025,16:16:47,-0.23
22/1/2025,16:16:48,-0.07
22/1/2025,16:16:48,-0.07
22/1/2025,16:16:48,-0.38
22/1/2025,16:16:48,0.08
22/1/2025,16:16:48,-0.07
22/1/2025,16:16:48,-0.23
22/1/2025,16:16:48,-0.23
22/1/2025,16:16:48,-0.23
22/1/2025,16:16:48,-0.38
22/1/2025,16:16:48,-0.38
22/1/2025,16:16:49,-0.38
22/1/2025,16:16:49,-0.38
22/1/2025,16:16:49,-0.23
22/1/2025,16:16:49,-0.38
22/1/2025,16:16:49,0.08
22/1/2025,16:16:49,0.08
22/1/2025,16:16:49,-0.38
22/1/2025,16:16:49,-0.38
22/1/2025,16:16:49,-0.23
22/1/2025,16:16:49,-0.07
22/1/2025,16:16:50,-0.38
22/1/2025,16:16:50,-0.38
22/1/2025,16:16:50,0.08
22/1/2025,16:16:50,-0.23
22/1/2025,16:16:50,-0.38
22/1/2025,16:16:50,-0.38
22/1/2025,16:16:50,-0.23
22/1/2025,16:16:50,-0.07
22/1/2025,16:16:50,-0.38
22/1/2025,16:16:50,-0.38
22/1/2025,16:16:51,-0.38
22/1/2025,16:16:51,-0.38
22/1/2025,16:16:51,-0.38
22/1/2025,16:16:51,-0.23
22/1/2025,16:16:51,-0.38
22/1/2025,16:16:51,0.08
22/1/2025,16:16:51,-0.07
22/1/2025,16:16:51,-0.38
22/1/2025,16:16:51,-0.38
22/1/2025,16:16:51,-0.23
22/1/2025,16:16:52,-0.23
22/1/2025,16:16:52,-0.07
22/1/2025,16:16:52,-0.38
22/1/2025,16:16:52,-0.38
22/1/2025,16:16:52,-0.38
22/1/2025,16:16:52,-0.23
22/1/2025,16:16:52,-0.23
22/1/2025,16:16:52,-0.38
22/1/2025,16:16:52,-0.38
22/1/2025,16:16:52,-0.54
22/1/2025,16:16:53,-0.23
22/1/2025,16:16:53,-0.23
22/1/2025,16:16:53,-0.38
22/1/2025,16:16:53,-0.38
22/1/2025,16:16:53,-0.07
22/1/2025,16:16:53,-0.23
22/1/2025,16:16:53,-0.38
22/1/2025,16:16:53,-0.38
22/1/2025,16:16:53,0.08
22/1/2025,16:16:53,-0.07
22/1/2025,16:16:54,-0.38
22/1/2025,16:16:54,-0.38
22/1/2025,16:16:54,-0.38
22/1/2025,16:16:54,-0.38
22/1/2025,16:16:54,-0.38
22/1/2025,16:16:54,-0.38
22/1/2025,16:16:54,-0.38
22/1/2025,16:16:54,-0.23
22/1/2025,16:16:54,-0.38
22/1/2025,16:16:54,-0.38
22/1/2025,16:16:55,-0.38
22/1/2025,16:16:55,-0.38
22/1/2025,16:16:55,-0.23
22/1/2025,16:16:55,-0.38
22/1/2025,16:16:55,-0.23
22/1/2025,16:16:55,-0.07
22/1/2025,16:16:55,-0.23
22/1/2025,16:16:55,-0.07
22/1/2025,16:16:55,-0.23
22/1/2025,16:16:55,-0.23
22/1/2025,16:16:56,-0.38
22/1/2025,16:16:56,-0.38
22/1/2025,16:16:56,-0.38
22/1/2025,16:16:56,-0.23
22/1/2025,16:16:56,-0.38
22/1/2025,16:16:56,-0.38
22/1/2025,16:16:56,-0.07
22/1/2025,16:16:56,-0.38
22/1/2025,16:16:56,-0.38
22/1/2025,16:16:56,-0.38
22/1/2025,16:16:57,-0.07
22/1/2025,16:16:57,-0.07
22/1/2025,16:16:57,-0.38
